source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error,predictions,score,faithfulness,sbert_cosine
"Lady Anne Monson was born in Darlington on January 1, 1726, and died on February 18, 1776.","The birth date of the person who died on February 18, 1776, is January 1, 1726.",lettria_093,What is the birth date of the person who died on 1776-02-18?,1726-01-01,multi_hop,rag_parent_child,False,"{'HALL': 0.9793212413787842, 'NOHALL': 0.020678816363215446}",0.9793212413787842,0.02067875862121582,0.5464426279067993
Bacon explosion which contains bacon and sausage is a dish found in the United States.,An ingredient in Bacon explosion is sausage.,lettria_094,What is an ingredient in Bacon explosion?,sausage,single_hop,rag_parent_child,False,"{'HALL': 0.2699676752090454, 'NOHALL': 0.7300323247909546}",0.2699676752090454,0.7300323247909546,0.6188542246818542
Bacon explosion which contains bacon and sausage is a dish found in the United States.,"The dish that includes sausage as an ingredient, the Bacon Explosion, is located in the United States.",lettria_094,In which country is the dish that includes sausage as an ingredient located?,United States,multi_hop,rag_parent_child,False,"{'HALL': 0.0005207561771385372, 'NOHALL': 0.9994792342185974}",0.0005207561771385372,0.9994792438228615,0.3145793378353119
"Recorded in San Francisco and released October 16, 2001, Bootleg Series Volume 1: The Quine Tapes is 230.05 minutes long. It was preceded by the Velvet Underground album Squeeze.","The release date of Bootleg Series Volume 1: The Quine Tapes is October 16, 2001.",lettria_095,What is the release date of Bootleg Series Volume 1: The Quine Tapes?,2001-10-16,single_hop,rag_parent_child,False,"{'HALL': 0.9989626407623291, 'NOHALL': 0.0010373712284490466}",0.9989626407623291,0.0010373592376708984,0.24044257402420044
"Recorded in San Francisco and released October 16, 2001, Bootleg Series Volume 1: The Quine Tapes is 230.05 minutes long. It was preceded by the Velvet Underground album Squeeze.",The artist associated with the album that precedes Bootleg Series Volume 1: The Quine Tapes is The Velvet Underground.,lettria_095,Which artist is associated with the album that precedes Bootleg Series Volume 1: The Quine Tapes?,the Velvet Underground,multi_hop,rag_parent_child,False,"{'HALL': 0.916542649269104, 'NOHALL': 0.08345736563205719}",0.916542649269104,0.083457350730896,0.6498401761054993
Darinka Dentcheva's professional field is Mathematical optimization and is particularly known for stochastic programming.,Darinka Dentcheva works in the field of mathematical optimization.,lettria_096,In which professional field does Darinka Dentcheva work?,Mathematical optimization,single_hop,rag_parent_child,False,"{'HALL': 0.00025915232254192233, 'NOHALL': 0.9997408986091614}",0.00025915232254192233,0.9997408476774581,0.6289926767349243
Darinka Dentcheva's professional field is Mathematical optimization and is particularly known for stochastic programming.,Darinka Dentcheva is known for her work with stochastic programming and for developing a theory influenced by Andrzej Piotr Ruszczyński.,lettria_096,What is Darinka Dentcheva known for in the field of mathematical optimization?,stochastic programming,multi_hop,rag_parent_child,False,"{'HALL': 0.9982826709747314, 'NOHALL': 0.001717355102300644}",0.9982826709747314,0.0017173290252685547,0.5505508184432983
"Alexandria, Indiana is part of Madison County Indiana in the United States. The largest city in Madison County is Anderson.","The largest city in Madison County, Indiana is Anderson.",lettria_097,What is the largest city in Madison County Indiana?,Anderson,single_hop,rag_parent_child,False,"{'HALL': 0.00011162498412886634, 'NOHALL': 0.9998884201049805}",0.00011162498412886634,0.9998883750158711,0.5307297110557556
"Alexandria, Indiana is part of Madison County Indiana in the United States. The largest city in Madison County is Anderson.",Alexandria is part of the United States.,lettria_097,Which country is Alexandria a part of?,United States,multi_hop,rag_parent_child,False,"{'HALL': 0.9998152852058411, 'NOHALL': 0.00018472448573447764}",0.9998152852058411,0.00018471479415893555,0.3563167452812195
Trane is in the building materials industry producing building management systems. One of the products offered by Trane is HVAC.,Trane is associated with the building materials industry.,lettria_098,What industry is Trane associated with?,building materials,single_hop,rag_parent_child,False,"{'HALL': 0.0063234968110919, 'NOHALL': 0.993676483631134}",0.0063234968110919,0.9936765031889081,0.5847091674804688
Trane is in the building materials industry producing building management systems. One of the products offered by Trane is HVAC.,"The company in the building materials industry, Trane, produces building management systems, specifically HVAC (Heating, Ventilation, and Air Conditioning) systems.",lettria_098,What type of product does the company in the building materials industry produce?,HVAC,multi_hop,rag_parent_child,False,"{'HALL': 0.0024209285620599985, 'NOHALL': 0.997579038143158}",0.0024209285620599985,0.99757907143794,0.5270217657089233
"The Acharya Institute of Technology is in Bangalore, Karnataka. It is associated with the Visvesvaraya Technological University.",Acharya Institute of Technology is located in Bangalore.,lettria_099,Which city is Acharya Institute of Technology located in?,Bangalore,single_hop,rag_parent_child,False,"{'HALL': 0.04360157251358032, 'NOHALL': 0.9563984274864197}",0.04360157251358032,0.9563984274864197,0.5529239177703857
"The Acharya Institute of Technology is in Bangalore, Karnataka. It is associated with the Visvesvaraya Technological University.","The city where Acharya Institute of Technology is located, Bangalore, is in the state of Karnataka. Therefore, the state is Karnataka.",lettria_099,Which state is the city where Acharya Institute of Technology is located in part of?,Karnataka,multi_hop,rag_parent_child,False,"{'HALL': 0.13352029025554657, 'NOHALL': 0.8664796948432922}",0.13352029025554657,0.8664797097444534,0.6080759763717651
Abraham A. Ribicoff was born and died in the United States where African Americans are an ethnic group.,Abraham A. Ribicoff died in New York City.,lettria_100,Where did Abraham A. Ribicoff die?,United States,single_hop,rag_parent_child,False,"{'HALL': 0.9680905342102051, 'NOHALL': 0.031909458339214325}",0.9680905342102051,0.03190946578979492,0.046616002917289734
Abraham A. Ribicoff was born and died in the United States where African Americans are an ethnic group.,The person who died in the United States and is mentioned in the context is Abraham A. Ribicoff. He was born in Connecticut.,lettria_100,Where was the person who died in the United States born?,United States,multi_hop,rag_parent_child,False,"{'HALL': 0.00934620387852192, 'NOHALL': 0.9906538128852844}",0.00934620387852192,0.9906537961214781,0.21643458306789398
"Al Asad Airbase is located in Al Anbar Province, Iraq, its runway is 3078.48 long.","The runway length of Al Asad Airbase is reported as 3078.48 meters, 3090 meters, and 3990 meters in the provided context. These conflicting values suggest discrepancies in the data. However, since the question asks for the runway length based on the context, and multiple values are given, the most accurate response would be to acknowledge the inconsistency.

Therefore, the runway length of Al Asad Airbase is reported as 3078.48 meters, 3090 meters, or 3990 meters, depending on the source.",oskgc_001,What is the runway length of Al Asad Airbase?,3078.48,single_hop,rag_parent_child,False,"{'HALL': 0.9831910729408264, 'NOHALL': 0.016808917745947838}",0.9831910729408264,0.016808927059173584,0.2629286050796509
"Al Asad Airbase is located in Al Anbar Province, Iraq, its runway is 3078.48 long.","The airbase with a runway length of 3078.48 is Al Asad Airbase, which is located in the Al Anbar province in Iraq.",oskgc_001,In which province is the airbase with a runway length of 3078.48 located?,Al Anbar Province,multi_hop,rag_parent_child,False,"{'HALL': 0.0025681720580905676, 'NOHALL': 0.9974318146705627}",0.0025681720580905676,0.9974318279419094,0.41358035802841187
Alfred Moore Scales started his career on 1857-03-04.,"Alfred Moore Scales began his active years on January 21st, 1885.",oskgc_002,When did Alfred Moore Scales start his active years?,1857-03-04,single_hop,rag_parent_child,False,"{'HALL': 0.9612321853637695, 'NOHALL': 0.038767822086811066}",0.9612321853637695,0.03876781463623047,0.33127498626708984
The leader of Azerbaijan is called the Prime Minister. The Baku Turkish Martyrs' Memorial is in Azerbaijan.,"The Baku Turkish Martyrs' Memorial is located in Baku, the capital city of Azerbaijan.",oskgc_003,What is the location of Baku Turkish Martyrs' Memorial?,Azerbaijan,single_hop,rag_parent_child,False,"{'HALL': 0.005396537482738495, 'NOHALL': 0.9946034550666809}",0.005396537482738495,0.9946034625172615,0.6200141310691833
The leader of Azerbaijan is called the Prime Minister. The Baku Turkish Martyrs' Memorial is in Azerbaijan.,The leader title of the country where the Baku Turkish Martyrs' Memorial is located is Prime Minister.,oskgc_003,What is the leader title of the country where Baku Turkish Martyrs' Memorial is located?,Prime_Minister_of_Azerbaijan,multi_hop,rag_parent_child,False,"{'HALL': 0.07494153082370758, 'NOHALL': 0.9250584840774536}",0.07494153082370758,0.9250584691762924,0.6135474443435669
The comic book character Dane Whitman Black Knight was created by both Roy Thomas and John Buscema.,The creator of Dane Whitman Black Knight is John Buscema.,oskgc_004,Who is a creator of Dane Whitman Black Knight?,John Buscema,single_hop,rag_parent_child,False,"{'HALL': 0.9999552965164185, 'NOHALL': 4.472161162993871e-05}",0.9999552965164185,4.470348358154297e-05,0.5107991099357605
The comic book character Dane Whitman Black Knight was created by both Roy Thomas and John Buscema.,The creators of Dane Whitman Black Knight are John Buscema.,oskgc_004,Who are the creators of Dane Whitman Black Knight?,John Buscema and Roy Thomas,multi_hop,rag_parent_child,False,"{'HALL': 0.9999619722366333, 'NOHALL': 3.8078480429248884e-05}",0.9999619722366333,3.802776336669922e-05,0.5405880808830261
Ajoblanco contains water.,An ingredient of Ajoblanco is garlic.,oskgc_005,What is an ingredient of Ajoblanco?,Water,single_hop,rag_parent_child,False,"{'HALL': 0.0005568908527493477, 'NOHALL': 0.9994431138038635}",0.0005568908527493477,0.9994431091472507,0.10161435604095459
"Alfons Gorbach was born in Imst, Austria and died in Styria.","Alfons Gorbach died in Graz, Styria, Austria.",oskgc_006,Where did Alfons Gorbach die?,Styria,single_hop,rag_parent_child,False,"{'HALL': 0.9824941754341125, 'NOHALL': 0.017505817115306854}",0.9824941754341125,0.01750582456588745,0.3483070433139801
"Alfons Gorbach was born in Imst, Austria and died in Styria.","Alfons Gorbach was born in Imst, Austria-Hungary. 

Note: Although Austria-Hungary no longer exists, at the time of his birth, Imst was part of Austria-Hungary. Today, Imst is located in Austria. Therefore, the country of his birth is now Austria.",oskgc_006,In which country was Alfons Gorbach born?,Austria,multi_hop,rag_parent_child,False,"{'HALL': 0.9994992017745972, 'NOHALL': 0.000500817783176899}",0.9994992017745972,0.000500798225402832,0.5055116415023804
Alaa Abdul-Zahra's clubs are the Shabab Al-Ordon Club and the Al-Zawra'a SC.,Alaa Abdul-Zahra is associated with Sanat Mes Kerman F.C.,oskgc_007,Which club is Alaa Abdul-Zahra associated with?,Shabab Al-Ordon Club,single_hop,rag_parent_child,False,"{'HALL': 0.981312096118927, 'NOHALL': 0.018687909469008446}",0.981312096118927,0.018687903881072998,0.16764506697654724
Alaa Abdul-Zahra's clubs are the Shabab Al-Ordon Club and the Al-Zawra'a SC.,Sanat Mes Kerman F.C.,oskgc_007,Name a club associated with Alaa Abdul-Zahra.,Al-Zawra'a SC,multi_hop,rag_parent_child,False,"{'HALL': 0.9933621883392334, 'NOHALL': 0.006637854967266321}",0.9933621883392334,0.0066378116607666016,0.3557877540588379
"Amsterdamsche Football Club Ajax, abbreviated to AFC Ajax, has 53502 members and played in season 2014.","The full name of AFC Ajax (amateurs) is ""Amsterdamsche Football Club Ajax Amateurs"".",oskgc_010,What is the full name of AFC Ajax?,Amsterdamsche_Football_Club_Ajax,single_hop,rag_parent_child,False,"{'HALL': 0.9766720533370972, 'NOHALL': 0.02332792803645134}",0.9766720533370972,0.023327946662902832,0.6585496664047241
Aaron Deer is a solo singer.,"Aaron Deer is an indie rock musician from Indianapolis, Indiana. He plays the bass guitar and is associated with the music genre indie rock, which originated from garage rock music. His musical style also incorporates elements of psychedelia.",oskgc_011,What is the background of Aaron_Deer?,solo_singer,single_hop,rag_parent_child,False,"{'HALL': 0.004921643994748592, 'NOHALL': 0.9950783252716064}",0.004921643994748592,0.9950783560052514,0.23215752840042114
Walt Disney Studios Motion Pictures is the distributor of the film Big Hero 6 that stars Alan Tudyk and in which Baymax is a character.,"The film Big Hero 6 stars Ryan Potter and Scott Adsit. Jamie Chung is also mentioned as being in the film, but the most accurate and consistent information from the context identifies Ryan Potter and Scott Adsit as the main stars.",oskgc_012,Who is starring in Big Hero 6?,Alan Tudyk,single_hop,rag_parent_child,False,"{'HALL': 0.9949371814727783, 'NOHALL': 0.005062781274318695}",0.9949371814727783,0.00506281852722168,0.2219446301460266
Walt Disney Studios Motion Pictures is the distributor of the film Big Hero 6 that stars Alan Tudyk and in which Baymax is a character.,The film *Big Hero 6* features Baymax and is distributed by Walt Disney Studios Motion Pictures.,oskgc_012,Which series features Baymax and is distributed by Walt Disney Studios Motion Pictures?,Big Hero 6,multi_hop,rag_parent_child,False,"{'HALL': 0.9999514818191528, 'NOHALL': 4.850477853324264e-05}",0.9999514818191528,4.851818084716797e-05,0.6705051064491272
"Alan Shepard, who was awarded the Distinguished Service Medal by the United States Navy, went to school at NWC and graduated with an MA in 1957.",Alan Shepard studied at NWC.,oskgc_013,Where did Alan Shepard study?,NWC,single_hop,rag_parent_child,False,"{'HALL': 0.9936472773551941, 'NOHALL': 0.006352734751999378}",0.9936472773551941,0.006352722644805908,0.4887363314628601
Acharya Institute of Technology is affiliated with Visvesvaraya Technological University in Bangalore. Its founder is Kempe Gowda I.,The founder of Bangalore is Kempe Gowda I.,oskgc_015,Who is the founder of Bangalore?,Kempe_Gowda_I,single_hop,rag_parent_child,False,"{'HALL': 0.999610960483551, 'NOHALL': 0.000389090389944613}",0.999610960483551,0.0003890395164489746,0.5580123662948608
Acharya Institute of Technology is affiliated with Visvesvaraya Technological University in Bangalore. Its founder is Kempe Gowda I.,The university located in the city founded by Kempe Gowda I (Bangalore) is the Acharya Institute of Technology. It is affiliated with Visvesvaraya Technological University.,oskgc_015,Which university is located in the city founded by Kempe Gowda I?,Acharya_Institute_of_Technology,multi_hop,rag_parent_child,False,"{'HALL': 0.271846204996109, 'NOHALL': 0.7281537652015686}",0.271846204996109,0.728153795003891,0.6980316042900085
Albennie Jones was born in the United States and he played blues music but has a background as a solo singer.,The genre associated with Albennie Jones is jazz.,oskgc_016,What genre is associated with Albennie Jones?,Blues,single_hop,rag_parent_child,False,"{'HALL': 0.9666800498962402, 'NOHALL': 0.033319924026727676}",0.9666800498962402,0.033319950103759766,0.21258848905563354
The leader of Germany is Stanislaw Tillich.,"Based on the information provided in the context, Joachim Gauck is the leader of Germany.",oskgc_019,Who is the leader of Germany?,Stanislaw_Tillich,single_hop,rag_parent_child,False,"{'HALL': 0.020508646965026855, 'NOHALL': 0.9794913530349731}",0.020508646965026855,0.9794913530349731,0.10890007019042969
"1147 Stavropolis, discovered on June 11, 1929, has an apoapsis of 418476000000 AU and a periapsis of 260855000000.","The apoapsis of 1147 Stavropolis is 418,476,000,000.0 AU.",oskgc_022,What is the apoapsis of 1147 Stavropolis?,418476000000,single_hop,rag_parent_child,False,"{'HALL': 0.9998544454574585, 'NOHALL': 0.00014558758994098753}",0.9998544454574585,0.0001455545425415039,0.2740800976753235
"1147 Stavropolis, discovered on June 11, 1929, has an apoapsis of 418476000000 AU and a periapsis of 260855000000.","The periapsis of the object discovered on 1929-06-11 (1147 Stavropolis) is 260,855,000,000.0 AU.",oskgc_022,What is the periapsis of the object discovered on 1929-06-11?,260855000000,multi_hop,rag_parent_child,False,"{'HALL': 0.9855102300643921, 'NOHALL': 0.01448970939964056}",0.9855102300643921,0.01448976993560791,0.19165731966495514
The Delta II launch site was at Vandenberg Air Force Base.,The launch site of Delta II is Cape Canaveral Air Force Station Space Launch Complex 17.,oskgc_023,What is the launch site of Delta II?,Vandenberg_Air_Force_Base,single_hop,rag_parent_child,False,"{'HALL': 0.980275571346283, 'NOHALL': 0.019724499434232712}",0.980275571346283,0.01972442865371704,0.39026668667793274
Alfredo Zitarrosa started out as a solo singer and belongs to the Orfeo record label. The musical genre of Alfredo Zitarrosa is Candombe.,"The genres associated with Alfredo Zitarrosa are Candombe, Milonga, and Zamba.",oskgc_025,What genre is associated with Alfredo Zitarrosa?,Candombe,single_hop,rag_parent_child,False,"{'HALL': 0.0010901286732405424, 'NOHALL': 0.9989098310470581}",0.0010901286732405424,0.9989098713267595,0.3763657808303833
Alfredo Zitarrosa started out as a solo singer and belongs to the Orfeo record label. The musical genre of Alfredo Zitarrosa is Candombe.,The record label associated with the solo singer Alfredo Zitarrosa is RCA Records.,oskgc_025,Which record label is associated with the solo singer Alfredo Zitarrosa?,Orfeo,multi_hop,rag_parent_child,False,"{'HALL': 0.06607190519571304, 'NOHALL': 0.9339281320571899}",0.06607190519571304,0.933928094804287,0.1352149248123169
The ship A-Rosa Luna weighs 1850 tonnes.,The ship displacement of A-Rosa Luna is 1850 tonnes.,oskgc_026,What is the ship displacement of A-Rosa Luna?,1850,single_hop,rag_parent_child,False,"{'HALL': 0.005671281833201647, 'NOHALL': 0.9943286776542664}",0.005671281833201647,0.9943287181667984,0.3021373152732849
"The Ardmore Airport, New Zealand is in Auckland.",Ardmore Airport is located in New Zealand.,oskgc_027,What is the location of Ardmore Airport?,Auckland,single_hop,rag_parent_child,False,"{'HALL': 0.9903525710105896, 'NOHALL': 0.009647409431636333}",0.9903525710105896,0.0096474289894104,0.46104758977890015
"Anderson (Indiana) is part of Lafayette Township (Madison County, Indiana), which is located in Indiana, United States.","Anderson is part of Madison County, Indiana, United States.",oskgc_029,What is Anderson a part of?,Lafayette_Township,single_hop,rag_parent_child,False,"{'HALL': 0.8318176865577698, 'NOHALL': 0.16818229854106903}",0.8318176865577698,0.16818231344223022,0.18989981710910797
"Anderson (Indiana) is part of Lafayette Township (Madison County, Indiana), which is located in Indiana, United States.",Lafayette Township is part of the United States.,oskgc_029,Which country is Lafayette Township a part of?,United_States,multi_hop,rag_parent_child,False,"{'HALL': 0.9995895028114319, 'NOHALL': 0.0004104515537619591}",0.9995895028114319,0.00041049718856811523,0.14690189063549042
"Aleksandra Kovač became active in 1990 and uses the musical genre, rhythm and blues.",The genre associated with Aleksandra Kovač is soul music.,oskgc_030,What genre is associated with Aleksandra Kovač?,Rhythm_and_blues,single_hop,rag_parent_child,False,"{'HALL': 0.08575394749641418, 'NOHALL': 0.9142460823059082}",0.08575394749641418,0.9142460525035858,0.372423380613327
Stuart Parker was a footballer for Chesterfield F.C.,Stuart Parker is associated with Blackpool F.C.,oskgc_031,Which club is Stuart Parker associated with?,Chesterfield_F.C.,single_hop,rag_parent_child,False,"{'HALL': 0.024178145453333855, 'NOHALL': 0.9758219122886658}",0.024178145453333855,0.9758218545466661,0.3503558039665222
Arlington (Texas) is part of Texas.,"Arlington is part of Tarrant County, Texas, in the United States.",oskgc_032,What is Arlington a part of?,Texas,single_hop,rag_parent_child,False,"{'HALL': 0.9626480937004089, 'NOHALL': 0.03735194727778435}",0.9626480937004089,0.037351906299591064,0.343350350856781
The Acharya Institute of Technology in India is affiliated with the Visvesvaraya Technological University.,Acharya Institute of Technology is located in India.,oskgc_036,In which country is Acharya Institute of Technology located?,India,single_hop,rag_parent_child,False,"{'HALL': 0.5020209550857544, 'NOHALL': 0.49797898530960083}",0.5020209550857544,0.4979790449142456,0.41387939453125
The Acharya Institute of Technology in India is affiliated with the Visvesvaraya Technological University.,"The Acharya Institute of Technology, located in India, is affiliated with Visvesvaraya Technological University.",oskgc_036,With which university is the institute located in India affiliated?,Visvesvaraya Technological University,multi_hop,rag_parent_child,False,"{'HALL': 0.051448218524456024, 'NOHALL': 0.9485518336296082}",0.051448218524456024,0.948551781475544,0.7342102527618408
NASA's Apollo 8 crew included Frank Borman and William Anders.,William Anders was a crew member of Apollo 8.,oskgc_038,Who was a crew member of Apollo 8?,Frank_Borman,single_hop,rag_parent_child,False,"{'HALL': 0.986817479133606, 'NOHALL': 0.013182496652007103}",0.986817479133606,0.013182520866394043,0.1547887623310089
NASA's Apollo 8 crew included Frank Borman and William Anders.,The organization that operated the mission that included William Anders is NASA.,oskgc_038,Which organization operated the mission that included William Anders?,NASA,multi_hop,rag_parent_child,False,"{'HALL': 0.999904990196228, 'NOHALL': 9.502656030235812e-05}",0.999904990196228,9.500980377197266e-05,0.5472577810287476
Bread is an ingredient of Ajoblanco which originates from Spain.,An ingredient in Ajoblanco is garlic.,oskgc_039,What is an ingredient in Ajoblanco?,Bread,single_hop,rag_parent_child,False,"{'HALL': 0.014116864651441574, 'NOHALL': 0.9858830571174622}",0.014116864651441574,0.9858831353485584,0.14682352542877197
Bread is an ingredient of Ajoblanco which originates from Spain.,"The dish that includes bread as an ingredient, the bacon sandwich, is popular in the UK. Therefore, the country is the United Kingdom.",oskgc_039,In which country is the dish that includes Bread as an ingredient?,Spain,multi_hop,rag_parent_child,False,"{'HALL': 0.994115948677063, 'NOHALL': 0.005884075071662664}",0.994115948677063,0.005884051322937012,0.2545939087867737
Abbreviation for AIP Advances is AIP Adv. and the code is AAIDBI with an impact factor of 1.524.,The abbreviation of AIP Advances is AIP Adv.,oskgc_041,What is the abbreviation of AIP Advances?,AIP Adv.,single_hop,rag_parent_child,False,"{'HALL': 0.0001106526397052221, 'NOHALL': 0.9998893737792969}",0.0001106526397052221,0.9998893473602948,0.8210008144378662
Abbreviation for AIP Advances is AIP Adv. and the code is AAIDBI with an impact factor of 1.524.,The CODEN code of the journal with an impact factor of 1.524 is AAIDBI.,oskgc_041,What is the coden code of the journal with an impact factor of 1.524?,AAIDBI,multi_hop,rag_parent_child,False,"{'HALL': 0.00043511236435733736, 'NOHALL': 0.9995648264884949}",0.00043511236435733736,0.9995648876356427,0.42760801315307617
"The AIDAstella, christened 3/16/2013, began service 3/17/2013 and is 253260 mm long.","The christening date of AIDAstella is March 16, 2013.",oskgc_042,What is the christening date of AIDAstella?,2013-03-16,single_hop,rag_parent_child,False,"{'HALL': 0.04917100444436073, 'NOHALL': 0.9508289694786072}",0.04917100444436073,0.9508289955556393,0.21524874866008759
"The AIDAstella, christened 3/16/2013, began service 3/17/2013 and is 253260 mm long.","The entity that was christened on 2013-03-16 is the AIDAstella, and its length is 253260.0 millimetres.",oskgc_042,What is the length of the entity that was christened on 2013-03-16?,253260,multi_hop,rag_parent_child,False,"{'HALL': 0.008219895884394646, 'NOHALL': 0.9917801022529602}",0.008219895884394646,0.9917801041156054,0.18364369869232178
Brian Kelly recorded an instrumental music piece called Expect a Miracle.,The artist of *Expect a Miracle* is Brian Kelly.,oskgc_043,Who is the artist of Expect_a_Miracle?,Brian_Kelly,single_hop,rag_parent_child,False,"{'HALL': 0.015214147977530956, 'NOHALL': 0.9847858548164368}",0.015214147977530956,0.984785852022469,0.43790221214294434
An ingredient in a bacon sandwich is bread.,An ingredient of a bacon sandwich is bread.,oskgc_044,What is an ingredient of a Bacon_sandwich?,Bread,single_hop,rag_parent_child,False,"{'HALL': 0.003934205509722233, 'NOHALL': 0.9960657954216003}",0.003934205509722233,0.9960657944902778,0.600275993347168
250 Delaware Avenue is a location in Buffalo (New York).,"The location of 250 Delaware Avenue is Buffalo, New York, United States.",oskgc_046,What is the location of 250 Delaware Avenue?,Buffalo,single_hop,rag_parent_child,False,"{'HALL': 0.0002510685008019209, 'NOHALL': 0.9997488856315613}",0.0002510685008019209,0.9997489314991981,0.4921930432319641
"Olga Bondareva was born on April 27, 1937 and graduated from Leningrad State University. She is currently working in the economic field.","Olga Bondareva was born on April 27, 1937.",oskgc_049,What is the birth date of Olga Bondareva?,1937-04-27,single_hop,rag_parent_child,False,"{'HALL': 0.016481641680002213, 'NOHALL': 0.9835183620452881}",0.016481641680002213,0.9835183583199978,0.42568790912628174
"Alan Martin is a footballer for Aldershot Town F.C., having previously played for Accrington Stanley F.C. which is based in Accrington.",Alan Martin is associated with Clyde FC and Motherwell FC.,oskgc_050,Which club is Alan Martin associated with?,Accrington Stanley F.C.,single_hop,rag_parent_child,False,"{'HALL': 0.9715648889541626, 'NOHALL': 0.02843513712286949}",0.9715648889541626,0.028435111045837402,0.27972692251205444
"Alan Martin is a footballer for Aldershot Town F.C., having previously played for Accrington Stanley F.C. which is based in Accrington.","Alan Martin is associated with multiple clubs, each with their own grounds:

- Clyde FC – Broadwood Stadium  
- Motherwell F.C. – Fir Park  
- Hamilton Academical FC – New Douglas Park  
- Aldershot Town FC – The Recreation Ground (note: this is not explicitly mentioned in the context, but it is the known home ground of Aldershot Town FC; however, based solely on the provided context, only the first three grounds are mentioned)

Since the question asks for the ground of the club Alan Martin is associated with, and multiple clubs are mentioned, the most accurate answer based on the context is that he is associated with clubs at Broadwood Stadium (Clyde FC), Fir Park (Motherwell F.C.), and New Douglas Park (Hamilton Academical FC). 

Therefore, the grounds of the clubs Alan Martin is associated with are Broadwood Stadium, Fir Park, and New Douglas Park.",oskgc_050,Where is the ground of the club that Alan Martin is associated with?,Accrington,multi_hop,rag_parent_child,False,"{'HALL': 0.9972780346870422, 'NOHALL': 0.0027220440097153187}",0.9972780346870422,0.0027219653129577637,0.2277015745639801
"A severed Wasp originates from the United States, a country that includes many Asian Americans and has Washington, D.C. as its capital.","The capital of the United States is Washington, D.C.",oskgc_051,What is the capital of the United States?,"Washington,_D.C.",single_hop,rag_parent_child,False,"{'HALL': 0.9646978974342346, 'NOHALL': 0.03530212864279747}",0.9646978974342346,0.03530210256576538,0.752569854259491
"A severed Wasp originates from the United States, a country that includes many Asian Americans and has Washington, D.C. as its capital.",The ethnic group associated with the country where 'A Severed Wasp' is set is the Native Americans.,oskgc_051,Which ethnic group is associated with the country where 'A Severed Wasp' is set?,Asian_Americans,multi_hop,rag_parent_child,False,"{'HALL': 0.7913762927055359, 'NOHALL': 0.20862364768981934}",0.7913762927055359,0.2086237072944641,0.40345272421836853
"Ahmad Kadhim Assad, who plays for Al-Quwa Al-Jawiya, formerly played for Esteghlal Ahvaz F.C. who are managed by Adnan Hamad.","Ahmad Kadhim Assad is associated with Steel Azin F.C., Esteghlal Ahvaz F.C., Al-Naft, Al-Zawra'a SC, and Al-Jaish SC in Syria.",oskgc_052,Which club is Ahmad Kadhim Assad associated with?,Al-Quwa Al-Jawiya,single_hop,rag_parent_child,False,"{'HALL': 0.7450755834579468, 'NOHALL': 0.2549244165420532}",0.7450755834579468,0.2549244165420532,0.3283005356788635
"Ahmad Kadhim Assad, who plays for Al-Quwa Al-Jawiya, formerly played for Esteghlal Ahvaz F.C. who are managed by Adnan Hamad.","The clubs Ahmad Kadhim Assad is associated with are Esteghlal Ahvaz F.C. and Al-Zawra'a SC.

- The manager of Esteghlal Ahvaz F.C. is Adnan Hamad.
- The manager of Al-Zawra'a SC is Basim Qasim.

Therefore, the managers of the clubs Ahmad Kadhim Assad is associated with are **Adnan Hamad** and **Basim Qasim**.",oskgc_052,Who is the manager of the club that Ahmad Kadhim Assad is associated with?,Adnan Hamad,multi_hop,rag_parent_child,False,"{'HALL': 0.11368750780820847, 'NOHALL': 0.8863124847412109}",0.11368750780820847,0.8863124921917915,0.4569816589355469
Agnes Kant was born in West Germany and was a member of the House of Representatives. He attended the Radboud University Nijmegen.,Agnes Kant was born in West Germany.,oskgc_053,Where was Agnes Kant born?,West_Germany,single_hop,rag_parent_child,False,"{'HALL': 0.012478618882596493, 'NOHALL': 0.9875213503837585}",0.012478618882596493,0.9875213811174035,0.4321266710758209
"HOK SVE was the architect of 3Arena, completed December 2008 and located at North Wall (Dublin).","The 3Arena is located on North Wall Quay in Dublin, Republic of Ireland.",oskgc_054,Where is 3Arena located?,North_Wall,single_hop,rag_parent_child,False,"{'HALL': 0.28577879071235657, 'NOHALL': 0.714221179485321}",0.28577879071235657,0.7142212092876434,0.3802226483821869
"HOK SVE was the architect of 3Arena, completed December 2008 and located at North Wall (Dublin).",The architect of the structure located in North Wall is Populous.,oskgc_054,Who is the architect of the structure located in North_Wall?,HOK_SVE,multi_hop,rag_parent_child,False,"{'HALL': 0.9987015724182129, 'NOHALL': 0.0012984643690288067}",0.9987015724182129,0.0012984275817871094,-0.007797352969646454
Antwerp International Airport which has an elevation of 12 metres above sea level is owned and operated by the Flemish region and Flemish government respectively.,The operating organisation of Antwerp International Airport is the Flemish Government.,oskgc_055,Who is the operating organisation of Antwerp International Airport?,Flemish Government,single_hop,rag_parent_child,False,"{'HALL': 0.0010505348909646273, 'NOHALL': 0.9989494681358337}",0.0010505348909646273,0.9989494651090354,0.708159863948822
