source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error
"The 3Arena is located in Dublin, Leinster, and is owned by Live Nation Entertainment.",The owner of 3Arena is Live Nation Entertainment.,lettria_072,Who is the owner of 3Arena?,Live Nation Entertainment,single_hop,rag_hybrid,False
"The 3Arena is located in Dublin, Leinster, and is owned by Live Nation Entertainment.","The context does not specify which part of Leinster the 3Arena is located in. It only states that the 3Arena is in Dublin, which is part of Leinster, in the Republic of Ireland.",lettria_072,In which part of Leinster is 3Arena located?,Dublin,multi_hop,rag_hybrid,True
"Akeem Ayers was born on July 10th, 1989 and he used to play for the St. Louis Rams.","Akeem Ayers was born on July 10, 1989.",lettria_073,When was Akeem Ayers born?,1989-07-10,single_hop,rag_hybrid,False
"Akeem Ayers was born on July 10th, 1989 and he used to play for the St. Louis Rams.","The person born on July 10, 1989, Akeem Ayers, played for the Tennessee Titans and the St. Louis Rams.",lettria_073,Which team does the person born on 1989-07-10 play for?,St. Louis Rams,multi_hop,rag_hybrid,False
"Aaron Deer from Indianapolis, United States is a Psychedelic music artiste.",The genre associated with Aaron Deer is indie rock.,lettria_074,What genre is associated with Aaron Deer?,Psychedelic,single_hop,rag_hybrid,False
"Aaron Deer from Indianapolis, United States is a Psychedelic music artiste.","The origin city of Aaron Deer is Indianapolis, which is located in the United States. Therefore, the country is the United States.",lettria_074,In which country is the origin city of Aaron Deer located?,United States,multi_hop,rag_hybrid,False
Aaron Hunt's youth club was Goslarer SC 08 and he has played for Hamburger SV and SV Werder Bremen II.,"Aaron Hunt is associated with VfL Wolfsburg, SV Werder Bremen (youth club), and previously played for Hamburger SV.",lettria_075,Which club is Aaron Hunt associated with?,Hamburger SV,single_hop,rag_hybrid,False
Aaron Hunt's youth club was Goslarer SC 08 and he has played for Hamburger SV and SV Werder Bremen II.,A club associated with Aaron Hunt that is different from Hamburger SV is VfL Wolfsburg.,lettria_075,Name a club associated with Aaron Hunt that is different from Hamburger SV.,SV Werder Bremen II,multi_hop,rag_hybrid,False
The book Alcatraz Versus the Evil Librarians comes from the United States where one of the ethnic groups is African American and one of the leaders is Joe Biden.,"The provided context does not specify where *Alcatraz Versus the Evil Librarians* was published. It only mentions that the book is published in Hardcover, has an OCLC number, an ISBN number, and 320 pages, but no information about the publisher or place of publication is given.",lettria_076,Where was 'Alcatraz Versus the Evil Librarians' published?,United States,single_hop,rag_hybrid,True
"The Year of No Light album Nord is in the sludge metal genre, one variety of which is southern sludge.",Nord is associated with the sludge metal and post metal genres.,lettria_077,What genre is Nord associated with?,sludge metal,single_hop,rag_hybrid,False
"The Year of No Light album Nord is in the sludge metal genre, one variety of which is southern sludge.",The music subgenre of the genre associated with Nord is post metal.,lettria_077,What is the music subgenre of the genre associated with Nord?,southern sludge,multi_hop,rag_hybrid,False
"Agremiação Sportiva Arapiraquense played in the 2015 season and play in the Campeonato Brasileiro Série C league, which Vila Nova Futebol Clube have been the champions of.",Agremiação Sportiva Arapiraquense plays in the Campeonato Brasileiro Série C league.,lettria_078,In which league does Agremiação Sportiva Arapiraquense play?,Campeonato Brasileiro Série C,single_hop,rag_hybrid,False
"Agremiação Sportiva Arapiraquense played in the 2015 season and play in the Campeonato Brasileiro Série C league, which Vila Nova Futebol Clube have been the champions of.",The champion of the league in which Agremiação Sportiva Arapiraquense plays is Vila Nova Futebol Clube.,lettria_078,Which team was the champion of the league in which Agremiação Sportiva Arapiraquense plays?,Vila Nova Futebol Clube,multi_hop,rag_hybrid,False
"Albany, Georgia has a population density of 535 people per square kilometer, its total area is 144.7 sq kms and is elevated 62 meters above sea level.","The elevation above sea level of Albany, Georgia is 62.",lettria_079,"What is the elevation above the sea level of Albany, Georgia?",62 meters,single_hop,rag_hybrid,False
"Albany, Georgia has a population density of 535 people per square kilometer, its total area is 144.7 sq kms and is elevated 62 meters above sea level.","The place in Georgia with an elevation of 62 meters above sea level is Albany, Georgia. According to the context, the population density of Albany, Georgia is **535 people per square kilometer**.",lettria_079,What is the population density of the place that is part of Georgia and has an elevation above the sea level of 62 meters?,535 people per square kilometer,multi_hop,rag_hybrid,False
Distributor of the movie Super Capers is Roadside Attractions.,The distributors of Super Capers are Roadside Attractions and Lionsgate.,lettria_080,Who is the distributor of Super Capers?,Roadside Attractions,single_hop,rag_hybrid,False
"Mexico inhabited by Mexicans with peso as its currency has Silvano Aureoles Conejo as one of its leaders. Bionico is served as a dessert in Mexico and comes from Guadalajara. It has chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins as its main ingredients.","The origin of Bionico is the Guadalajara region in Mexico, specifically from the state of Jalisco.",lettria_081,What is the origin of Bionico?,Guadalajara,single_hop,rag_hybrid,False
"Mexico inhabited by Mexicans with peso as its currency has Silvano Aureoles Conejo as one of its leaders. Bionico is served as a dessert in Mexico and comes from Guadalajara. It has chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins as its main ingredients.","The dish that originates from Guadalajara, Bionico, is a dessert.",lettria_081,What is the course of the dish that originates from Guadalajara?,dessert,multi_hop,rag_hybrid,False
"A severed Wasp was written in English in the United States, where African Americans are an ethnic group.",The language associated with A Severed Wasp is English.,lettria_082,What language is associated with A severed Wasp?,English,single_hop,rag_hybrid,False
"A dish served for dessert, Bionico requires granola as one of its ingredients. It can also have honey added to it.","Based on the provided context, there is no mention of an ""optional"" ingredient in Bionico. All the information states that sour cream and granola are ingredients of Bionico, with no indication of any being optional. Therefore, according to the given context, it is not possible to identify an optional ingredient in Bionico.",lettria_083,What is an optional ingredient in Bionico?,honey,single_hop,rag_hybrid,True
"A dish served for dessert, Bionico requires granola as one of its ingredients. It can also have honey added to it.",The dish that includes granola as an ingredient is served as a dessert.,lettria_083,What course is the dish that includes granola as an ingredient?,dessert,multi_hop,rag_hybrid,False
"In the United States, one of the national ethnic groups are the African Americans. The United States is where Abraham A. Ribicoff, who was married to Casey Ribicoff, died.",The spouse of Abraham A. Ribicoff is Casey Ribicoff.,lettria_084,Who is the spouse of Abraham A. Ribicoff?,Casey Ribicoff,single_hop,rag_hybrid,False
"In the United States, one of the national ethnic groups are the African Americans. The United States is where Abraham A. Ribicoff, who was married to Casey Ribicoff, died.","The spouse of Casey Ribicoff is Abraham A. Ribicoff. The context states that Abraham A. Ribicoff was born in Connecticut, which is a state in the United States. Since he was a citizen of the United States and there is no mention of him dying outside the U.S., it can be inferred that he died in the United States.

Therefore, the spouse of Casey Ribicoff's partner (Abraham A. Ribicoff) died in the United States.",lettria_084,In which country did the spouse of Casey Ribicoff's partner die?,United States,multi_hop,rag_hybrid,True
"The full name of the A.F.C. Fylde is ""Association Football Club Fylde"" they are based at Bryning Lane and have 3180 members.","The full name of A.F.C. Fylde is ""Association Football Club Fylde"".",lettria_085,What is the full name of A.F.C. Fylde?,Association Football Club Fylde,single_hop,rag_hybrid,False
"The full name of the A.F.C. Fylde is ""Association Football Club Fylde"" they are based at Bryning Lane and have 3180 members.","The club with 3180 members, A.F.C. Fylde, is located in Warton, Fylde.",lettria_085,Where is the club with 3180 members located?,Bryning Lane,multi_hop,rag_hybrid,False
The pop rock song Mermaid by the band Train was released under the record label Columbia Records.,"The song ""Mermaid"" by Train is primarily a pop rock song, though it is also associated with the reggae music genre, which has its stylistic origins in rhythm and blues.",lettria_086,What genre is the song 'Mermaid'?,pop rock,single_hop,rag_hybrid,False
The pop rock song Mermaid by the band Train was released under the record label Columbia Records.,"The record label associated with the artist of the song ""Mermaid"" is Columbia Records.",lettria_086,Which record label is associated with the artist of the song 'Mermaid'?,Columbia Records,multi_hop,rag_hybrid,False
Abraham A.Ribicoff is from the United States and his wife is Casey Ribicoff.,The spouse of Abraham A. Ribicoff is Casey Ribicoff.,lettria_087,Who is the spouse of Abraham A.Ribicoff?,Casey Ribicoff,single_hop,rag_hybrid,False
"Anaheim, California in the U.S. is led by the California State Assembly.","Anaheim is a part of California, in the United States.",lettria_088,What is Anaheim a part of?,California,single_hop,rag_hybrid,False
"Anaheim, California in the U.S. is led by the California State Assembly.","Anaheim is part of the United States, and the U.S. is part of the world. However, based on the context provided, the only specific entity mentioned that both Anaheim and the U.S. are part of is **California**.

So, the U.S. is part of **California**, which Anaheim is also a part of.",lettria_088,What is the U.S. a part of that Anaheim is also a part of?,California,multi_hop,rag_hybrid,False
"108 St. Georges Terrace has a floor area of 39500 square metres and is located in Perth, Australia.","The floor area of 108 St. Georges Terrace is 39,500 square metres.",lettria_089,What is the floor area of 108 St. Georges Terrace?,39500 square metres,single_hop,rag_hybrid,False
"108 St. Georges Terrace has a floor area of 39500 square metres and is located in Perth, Australia.",The location of 108 St. Georges Terrace is in Australia.,lettria_089,In which country is the location of 108 St. Georges Terrace?,Australia,multi_hop,rag_hybrid,False
"Austin is part of Hays County, Texas and the states largest city is Houston.",Austin is part of Travis County and Hays County in Texas.,lettria_090,What is Austin a part of?,Hays County,single_hop,rag_hybrid,False
"Austin is part of Hays County, Texas and the states largest city is Houston.",Hays County is part of Texas.,lettria_090,What is the state that Hays County is a part of?,Texas,multi_hop,rag_hybrid,False
"The 3Arena is located in Dublin, which is a part of Leinster, in the Republic of Ireland.","The 3Arena is located in Dublin, Leinster, in the Republic of Ireland.",lettria_091,Where is 3Arena located?,Dublin,single_hop,rag_hybrid,False
"The 3Arena is located in Dublin, which is a part of Leinster, in the Republic of Ireland.","The 3Arena is located in Dublin, which is part of the Republic of Ireland. Therefore, the country is Ireland.",lettria_091,Which country is the location of 3Arena part of?,Republic of Ireland,multi_hop,rag_hybrid,False
The icebreaker Aleksey Chirikov was built at the Arctech Helsinki Shipyard in Finland where the leader is Juha Sipila.,"The Aleksey Chirikov was assembled at the Arctech Helsinki Shipyard in Helsinki, Finland.",lettria_092,Where is Aleksey Chirikov assembled?,Arctech Helsinki Shipyard,single_hop,rag_hybrid,False
The icebreaker Aleksey Chirikov was built at the Arctech Helsinki Shipyard in Finland where the leader is Juha Sipila.,"The Arctech Helsinki Shipyard is part of Finland, where the icebreaker Aleksey Chirikov is assembled.",lettria_092,"Which country is the Arctech Helsinki Shipyard a part of, where Aleksey Chirikov is assembled?",Finland,multi_hop,rag_hybrid,False
"Lady Anne Monson was born in Darlington on January 1, 1726, and died on February 18, 1776.","Lady Anne Monson was born in Darlington, England.",lettria_093,Where was Lady Anne Monson born?,Darlington,single_hop,rag_hybrid,False
"Lady Anne Monson was born in Darlington on January 1, 1726, and died on February 18, 1776.","The birth date of Lady Anne Monson, who died on 1776-02-18, is not provided in the given context.",lettria_093,What is the birth date of the person who died on 1776-02-18?,1726-01-01,multi_hop,rag_hybrid,True
Bacon explosion which contains bacon and sausage is a dish found in the United States.,An ingredient in a Bacon Explosion is sausage.,lettria_094,What is an ingredient in Bacon explosion?,sausage,single_hop,rag_hybrid,False
Bacon explosion which contains bacon and sausage is a dish found in the United States.,"The dish that includes sausage as an ingredient, the Bacon Explosion, is from the United States.",lettria_094,In which country is the dish that includes sausage as an ingredient located?,United States,multi_hop,rag_hybrid,False
"Recorded in San Francisco and released October 16, 2001, Bootleg Series Volume 1: The Quine Tapes is 230.05 minutes long. It was preceded by the Velvet Underground album Squeeze.","The release date of Bootleg Series Volume 1: The Quine Tapes is October 16, 2001.",lettria_095,What is the release date of Bootleg Series Volume 1: The Quine Tapes?,2001-10-16,single_hop,rag_hybrid,False
"Recorded in San Francisco and released October 16, 2001, Bootleg Series Volume 1: The Quine Tapes is 230.05 minutes long. It was preceded by the Velvet Underground album Squeeze.",The artist associated with the album that precedes Bootleg Series Volume 1: The Quine Tapes is the Velvet Underground.,lettria_095,Which artist is associated with the album that precedes Bootleg Series Volume 1: The Quine Tapes?,the Velvet Underground,multi_hop,rag_hybrid,False
Darinka Dentcheva's professional field is Mathematical optimization and is particularly known for stochastic programming.,Darinka Dentcheva works in the field of mathematical optimization.,lettria_096,In which professional field does Darinka Dentcheva work?,Mathematical optimization,single_hop,rag_hybrid,False
Darinka Dentcheva's professional field is Mathematical optimization and is particularly known for stochastic programming.,Darinka Dentcheva is known for stochastic programming in the field of mathematical optimization.,lettria_096,What is Darinka Dentcheva known for in the field of mathematical optimization?,stochastic programming,multi_hop,rag_hybrid,False
"Alexandria, Indiana is part of Madison County Indiana in the United States. The largest city in Madison County is Anderson.","The largest city in Madison County, Indiana is Anderson.",lettria_097,What is the largest city in Madison County Indiana?,Anderson,single_hop,rag_hybrid,False
"Alexandria, Indiana is part of Madison County Indiana in the United States. The largest city in Madison County is Anderson.",Alexandria is part of the United States.,lettria_097,Which country is Alexandria a part of?,United States,multi_hop,rag_hybrid,False
Trane is in the building materials industry producing building management systems. One of the products offered by Trane is HVAC.,Trane is associated with the building materials industry.,lettria_098,What industry is Trane associated with?,building materials,single_hop,rag_hybrid,False
Trane is in the building materials industry producing building management systems. One of the products offered by Trane is HVAC.,"The company in the building materials industry, Trane, produces HVAC (Heating, Ventilation, and Air Conditioning) systems.",lettria_098,What type of product does the company in the building materials industry produce?,HVAC,multi_hop,rag_hybrid,False
"The Acharya Institute of Technology is in Bangalore, Karnataka. It is associated with the Visvesvaraya Technological University.",Acharya Institute of Technology is located in Bangalore.,lettria_099,Which city is Acharya Institute of Technology located in?,Bangalore,single_hop,rag_hybrid,False
"The Acharya Institute of Technology is in Bangalore, Karnataka. It is associated with the Visvesvaraya Technological University.","The city where Acharya Institute of Technology is located, Bangalore, is part of the state of Karnataka in India.",lettria_099,Which state is the city where Acharya Institute of Technology is located in part of?,Karnataka,multi_hop,rag_hybrid,False
Abraham A. Ribicoff was born and died in the United States where African Americans are an ethnic group.,Abraham A. Ribicoff died in New York City.,lettria_100,Where did Abraham A. Ribicoff die?,United States,single_hop,rag_hybrid,False
Abraham A. Ribicoff was born and died in the United States where African Americans are an ethnic group.,"The person who died in the United States, Abraham A. Ribicoff, was born in New Britain, Connecticut.",lettria_100,Where was the person who died in the United States born?,United States,multi_hop,rag_hybrid,False
"Al Asad Airbase is located in Al Anbar Province, Iraq, its runway is 3078.48 long.","The retrieved context provides multiple conflicting values for the runway length of Al Asad Airbase: 3078.48, 3090, and 3990 meters. Since the information is inconsistent, it is not possible to determine a single accurate runway length based on the given context.",oskgc_001,What is the runway length of Al Asad Airbase?,3078.48,single_hop,rag_hybrid,False
"Al Asad Airbase is located in Al Anbar Province, Iraq, its runway is 3078.48 long.","The airbase with a runway length of 3078.48 is Al Asad Airbase, which is located in the Al Anbar province in Iraq.",oskgc_001,In which province is the airbase with a runway length of 3078.48 located?,Al Anbar Province,multi_hop,rag_hybrid,False
Alfred Moore Scales started his career on 1857-03-04.,"Alfred Moore Scales began his active years on January 21st, 1885.",oskgc_002,When did Alfred Moore Scales start his active years?,1857-03-04,single_hop,rag_hybrid,False
The leader of Azerbaijan is called the Prime Minister. The Baku Turkish Martyrs' Memorial is in Azerbaijan.,"The Baku Turkish Martyrs' Memorial is located in Baku, the capital city of Azerbaijan.",oskgc_003,What is the location of Baku Turkish Martyrs' Memorial?,Azerbaijan,single_hop,rag_hybrid,False
The leader of Azerbaijan is called the Prime Minister. The Baku Turkish Martyrs' Memorial is in Azerbaijan.,The leader title of the country where the Baku Turkish Martyrs' Memorial is located is Prime Minister.,oskgc_003,What is the leader title of the country where Baku Turkish Martyrs' Memorial is located?,Prime_Minister_of_Azerbaijan,multi_hop,rag_hybrid,False
The comic book character Dane Whitman Black Knight was created by both Roy Thomas and John Buscema.,The creator of Dane Whitman Black Knight is John Buscema.,oskgc_004,Who is a creator of Dane Whitman Black Knight?,John Buscema,single_hop,rag_hybrid,False
The comic book character Dane Whitman Black Knight was created by both Roy Thomas and John Buscema.,The creators of Dane Whitman Black Knight are John Buscema.,oskgc_004,Who are the creators of Dane Whitman Black Knight?,John Buscema and Roy Thomas,multi_hop,rag_hybrid,False
Ajoblanco contains water.,An ingredient of Ajoblanco is garlic.,oskgc_005,What is an ingredient of Ajoblanco?,Water,single_hop,rag_hybrid,False
"Alfons Gorbach was born in Imst, Austria and died in Styria.","Alfons Gorbach died in Graz, Styria.",oskgc_006,Where did Alfons Gorbach die?,Styria,single_hop,rag_hybrid,False
"Alfons Gorbach was born in Imst, Austria and died in Styria.","Alfons Gorbach was born in Imst, Austria-Hungary. 

Since Austria-Hungary no longer exists, and Imst is currently part of Austria, the country where Alfons Gorbach was born is Austria.",oskgc_006,In which country was Alfons Gorbach born?,Austria,multi_hop,rag_hybrid,False
Alaa Abdul-Zahra's clubs are the Shabab Al-Ordon Club and the Al-Zawra'a SC.,Alaa Abdul-Zahra is associated with Sanat Mes Kerman F.C. and the Iraq national under-23 football team.,oskgc_007,Which club is Alaa Abdul-Zahra associated with?,Shabab Al-Ordon Club,single_hop,rag_hybrid,False
Alaa Abdul-Zahra's clubs are the Shabab Al-Ordon Club and the Al-Zawra'a SC.,Sanat Mes Kerman F.C.,oskgc_007,Name a club associated with Alaa Abdul-Zahra.,Al-Zawra'a SC,multi_hop,rag_hybrid,False
Elizabeth II is a leader in the United Kingdom and 20 Fenchurch Street is also located in the United Kingdom.,The context provided does not specify the location of 20 Fenchurch Street.,oskgc_008,Where is 20 Fenchurch Street located?,United Kingdom,single_hop,rag_hybrid,True
Elizabeth II is a leader in the United Kingdom and 20 Fenchurch Street is also located in the United Kingdom.,"The leader of the country where 20 Fenchurch Street is located is not mentioned in the provided context. The context only states that 20 Fenchurch Street is located in the United Kingdom (implied by the address), but it does not provide information about the leader of the UK.",oskgc_008,Who is the leader of the country where 20 Fenchurch Street is located?,Elizabeth II,multi_hop,rag_hybrid,True
Andrew Rayel is associated with both the musical artist Jonathan Mendelsohn and with Bobina.,The provided context does not mention any associated musical artist of Andrew Rayel.,oskgc_009,Who is an associated musical artist of Andrew Rayel?,Jonathan Mendelsohn,single_hop,rag_hybrid,True
Andrew Rayel is associated with both the musical artist Jonathan Mendelsohn and with Bobina.,"The provided context does not mention Andrew Rayel or any artist associated with him. Therefore, based on the given information, it is not possible to determine who another associated musical artist of the artist associated with Andrew Rayel is.",oskgc_009,Who is another associated musical artist of the artist associated with Andrew Rayel?,Bobina,multi_hop,rag_hybrid,True
"Amsterdamsche Football Club Ajax, abbreviated to AFC Ajax, has 53502 members and played in season 2014.","The full name of AFC Ajax (amateurs) is ""Amsterdamsche Football Club Ajax Amateurs"".",oskgc_010,What is the full name of AFC Ajax?,Amsterdamsche_Football_Club_Ajax,single_hop,rag_hybrid,False
"Amsterdamsche Football Club Ajax, abbreviated to AFC Ajax, has 53502 members and played in season 2014.","The provided context does not mention the number of members for Amsterdamsche Football Club Ajax in any season, nor does it state that the club had 53,502 members in any season. Therefore, based on the given information, it is not possible to determine in which season AFC Ajax had 53,502 members.",oskgc_010,In which season did Amsterdamsche Football Club Ajax have 53502 members?,2014,multi_hop,rag_hybrid,True
Aaron Deer is a solo singer.,The background of Aaron_Deer is not provided in the given context.,oskgc_011,What is the background of Aaron_Deer?,solo_singer,single_hop,rag_hybrid,True
Walt Disney Studios Motion Pictures is the distributor of the film Big Hero 6 that stars Alan Tudyk and in which Baymax is a character.,"The film Big Hero 6 stars Ryan Potter, Jamie Chung, Scott Adsit, and Damon Wayans, Jr.",oskgc_012,Who is starring in Big Hero 6?,Alan Tudyk,single_hop,rag_hybrid,False
Walt Disney Studios Motion Pictures is the distributor of the film Big Hero 6 that stars Alan Tudyk and in which Baymax is a character.,The film *Big Hero 6* features Baymax and is distributed by Walt Disney Studios Motion Pictures.,oskgc_012,Which series features Baymax and is distributed by Walt Disney Studios Motion Pictures?,Big Hero 6,multi_hop,rag_hybrid,False
"Alan Shepard, who was awarded the Distinguished Service Medal by the United States Navy, went to school at NWC and graduated with an MA in 1957.","Alan Shepard studied at NWC (Naval War College), as he graduated from it in 1957 with an M.A.",oskgc_013,Where did Alan Shepard study?,NWC,single_hop,rag_hybrid,False
"Alan Shepard, who was awarded the Distinguished Service Medal by the United States Navy, went to school at NWC and graduated with an MA in 1957.","The person who studied at NWC, Alan Shepard, did not receive an award mentioned in the context. However, Gene Colan, who is mentioned separately, received the Eisner Award. Therefore, based on the context provided, no award is stated to have been received by Alan Shepard, the person who studied at NWC.",oskgc_013,What award did the person who studied at NWC receive?,Distinguished_Service_Medal,multi_hop,rag_hybrid,True
(29075) 1950 DA has a rotation period of 7637.76.,The rotation period of (29075) 1950 DA is not provided in the given context.,oskgc_014,What is the rotation period of (29075)_1950_DA?,7637.76,single_hop,rag_hybrid,True
Acharya Institute of Technology is affiliated with Visvesvaraya Technological University in Bangalore. Its founder is Kempe Gowda I.,The founder of Bangalore is Kempe Gowda.,oskgc_015,Who is the founder of Bangalore?,Kempe_Gowda_I,single_hop,rag_hybrid,False
Acharya Institute of Technology is affiliated with Visvesvaraya Technological University in Bangalore. Its founder is Kempe Gowda I.,The university located in the city founded by Kempe Gowda I (Bangalore) is Visvesvaraya Technological University.,oskgc_015,Which university is located in the city founded by Kempe Gowda I?,Acharya_Institute_of_Technology,multi_hop,rag_hybrid,False
Albennie Jones was born in the United States and he played blues music but has a background as a solo singer.,The genre associated with Albennie Jones is jazz.,oskgc_016,What genre is associated with Albennie Jones?,Blues,single_hop,rag_hybrid,False
Albennie Jones was born in the United States and he played blues music but has a background as a solo singer.,"The context does not provide information about the birthplace of Alan Frew, the solo singer associated with the Blues genre.",oskgc_016,What is the birthplace of the solo singer associated with the Blues genre?,United States,multi_hop,rag_hybrid,True
Albennie Jones was born in 1914.,The birth year of Albennie Jones is not provided in the given context.,oskgc_017,What is the birth year of Albennie Jones?,1914,single_hop,rag_hybrid,True
Oregano is one of the ingredients that can be used in a variation of Arrabbiata sauce.,"The provided context does not mention any dish variation of Arrabbiata sauce. It only describes the ingredients and origin of the sauce itself. Therefore, based on the given information, no dish variation of Arrabbiata sauce can be identified.",oskgc_018,What is a dish variation of Arrabbiata sauce?,Oregano,single_hop,rag_hybrid,True
The leader of Germany is Stanislaw Tillich.,Joachim Gauck is the leader of Germany.,oskgc_019,Who is the leader of Germany?,Stanislaw_Tillich,single_hop,rag_hybrid,False
"Daniel Gould Fowle is the successor to Alfred Moore Scales, the Governor of North Carolina.",The provided context does not mention who succeeded Alfred Moore Scales.,oskgc_020,Who succeeded Alfred Moore Scales?,Daniel Gould Fowle,single_hop,rag_hybrid,True
"Daniel Gould Fowle is the successor to Alfred Moore Scales, the Governor of North Carolina.","The provided context does not mention anything about Alfred Moore Scales's successor or the office held by that successor. Therefore, based on the information given, it is not possible to determine what office the successor of Alfred Moore Scales held.",oskgc_020,What office did the successor of Alfred Moore Scales hold?,Governor of North Carolina,multi_hop,rag_hybrid,True
Alison O'Donnell is associated with Plastik Mak.,Alison O'Donnell is associated with the bands Mellow Candle and Flibbertigibbet.,oskgc_021,Which band is Alison O'Donnell associated with?,Plastik_Mak,single_hop,rag_hybrid,False
"1147 Stavropolis, discovered on June 11, 1929, has an apoapsis of 418476000000 AU and a periapsis of 260855000000.","The apoapsis of 1147 Stavropolis is 418,476,000,000.0 meters.",oskgc_022,What is the apoapsis of 1147 Stavropolis?,418476000000,single_hop,rag_hybrid,False
"1147 Stavropolis, discovered on June 11, 1929, has an apoapsis of 418476000000 AU and a periapsis of 260855000000.","The periapsis of the object discovered on 1929-06-11 (1147 Stavropolis) is 260,855,000,000.0 AU.",oskgc_022,What is the periapsis of the object discovered on 1929-06-11?,260855000000,multi_hop,rag_hybrid,False
The Delta II launch site was at Vandenberg Air Force Base.,The launch site of Delta II is Cape Canaveral Air Force Station Space Launch Complex 17.,oskgc_023,What is the launch site of Delta II?,Vandenberg_Air_Force_Base,single_hop,rag_hybrid,False
Alba Iulia is located in Romania.,"The provided context does not mention Alba Iulia or its location. Therefore, based on the information given, it is not possible to determine in which country Alba Iulia is located.",oskgc_024,In which country is Alba Iulia located?,Romania,single_hop,rag_hybrid,True
Alfredo Zitarrosa started out as a solo singer and belongs to the Orfeo record label. The musical genre of Alfredo Zitarrosa is Candombe.,The genre associated with Alfredo Zitarrosa is Candombe.,oskgc_025,What genre is associated with Alfredo Zitarrosa?,Candombe,single_hop,rag_hybrid,False
Alfredo Zitarrosa started out as a solo singer and belongs to the Orfeo record label. The musical genre of Alfredo Zitarrosa is Candombe.,The record label associated with the solo singer Alfredo Zitarrosa is RCA Records.,oskgc_025,Which record label is associated with the solo singer Alfredo Zitarrosa?,Orfeo,multi_hop,rag_hybrid,False
The ship A-Rosa Luna weighs 1850 tonnes.,The ship displacement of A-Rosa Luna is 1850 tonnes.,oskgc_026,What is the ship displacement of A-Rosa Luna?,1850,single_hop,rag_hybrid,False
"The Ardmore Airport, New Zealand is in Auckland.",The Ardmore Airport is located in New Zealand.,oskgc_027,What is the location of Ardmore Airport?,Auckland,single_hop,rag_hybrid,False
"Adam Koc fought in the Polish–Soviet War, a conflict within the Russian Civil War. Joseph Stalin was a commander in the Polish–Soviet War.","The provided context does not mention Adam Koc or any battle in which he participated. Therefore, based on the given information, it is not possible to determine in which battle Adam Koc participated.",oskgc_028,In which battle did Adam Koc participate?,Polish–Soviet_War,single_hop,rag_hybrid,True
"Adam Koc fought in the Polish–Soviet War, a conflict within the Russian Civil War. Joseph Stalin was a commander in the Polish–Soviet War.","The provided context does not mention Adam Koc or any battle he participated in. Therefore, based on the given information, it is not possible to determine which war the battle that Adam Koc participated in is a part of.",oskgc_028,Which war is the battle that Adam Koc participated in a part of?,Russian_Civil_War,multi_hop,rag_hybrid,True
"Anderson (Indiana) is part of Lafayette Township (Madison County, Indiana), which is located in Indiana, United States.","Anderson is part of Anderson Township, Madison County, Indiana, in the United States.",oskgc_029,What is Anderson a part of?,Lafayette_Township,single_hop,rag_hybrid,False
"Anderson (Indiana) is part of Lafayette Township (Madison County, Indiana), which is located in Indiana, United States.",Lafayette Township is part of the United States.,oskgc_029,Which country is Lafayette Township a part of?,United_States,multi_hop,rag_hybrid,False
"Aleksandra Kovač became active in 1990 and uses the musical genre, rhythm and blues.",The genre associated with Aleksandra Kovač is soul music.,oskgc_030,What genre is associated with Aleksandra Kovač?,Rhythm_and_blues,single_hop,rag_hybrid,False
"Aleksandra Kovač became active in 1990 and uses the musical genre, rhythm and blues.","The provided context does not contain any information about the year in which the artist associated with the genre Rhythm and Blues started their active years. Therefore, the question cannot be answered based on the given information.",oskgc_030,In what year did the artist associated with the genre Rhythm and blues start their active years?,1990,multi_hop,rag_hybrid,True
Stuart Parker was a footballer for Chesterfield F.C.,Stuart Parker is associated with Blackpool F.C.,oskgc_031,Which club is Stuart Parker associated with?,Chesterfield_F.C.,single_hop,rag_hybrid,False
Arlington (Texas) is part of Texas.,Arlington is part of Tarrant County in the state of Texas.,oskgc_032,What is Arlington a part of?,Texas,single_hop,rag_hybrid,False
"Hypermarcas's revenue is $ 1800000000, has a net income of $ 108600000, and employs 10252 people.",The net income of Hypermarcas is not provided in the given context.,oskgc_033,What is the net income of Hypermarcas?,108600000,single_hop,rag_hybrid,True
"Hypermarcas's revenue is $ 1800000000, has a net income of $ 108600000, and employs 10252 people.","The company with a revenue of $1,800,000,000 is not mentioned in the provided context. Therefore, based on the information given, it is not possible to determine how many employees that company has.",oskgc_033,How many employees does the company with a revenue of 1800000000 have?,10252,multi_hop,rag_hybrid,True
"Nurhan Atasoy was born in Turkey, where she holds the nationality of Turkey.",The provided context does not include information about where Nurhan Atasoy was born.,oskgc_034,Where was Nurhan Atasoy born?,Turkey,single_hop,rag_hybrid,True
"Nurhan Atasoy was born in Turkey, where she holds the nationality of Turkey.","The context provided does not specify the nationality of a person born in Turkey. It only mentions Ahmet Davutoğlu as the President of Turkey and the location of the Atatürk Monument (İzmir) in Turkey. Since no other individual's birthplace or nationality is explicitly linked in the context, we cannot determine the nationality of a person born in Turkey based solely on the given information.",oskgc_034,What is the nationality of the person born in Turkey?,Turkey,multi_hop,rag_hybrid,True
