source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error
"A dish served for dessert, Bionico requires granola as one of its ingredients. It can also have honey added to it.","The dish that includes granola as an ingredient, Bionico, is served as a dessert.",lettria_083,What course is the dish that includes granola as an ingredient?,dessert,multi_hop,rag,False
"In the United States, one of the national ethnic groups are the African Americans. The United States is where Abraham A. Ribicoff, who was married to Casey Ribicoff, died.",The spouse of Abraham A. Ribicoff is Ruth Ribicoff.,lettria_084,Who is the spouse of Abraham A. Ribicoff?,Casey Ribicoff,single_hop,rag,False
"In the United States, one of the national ethnic groups are the African Americans. The United States is where Abraham A. Ribicoff, who was married to Casey Ribicoff, died.","The context provided does not contain any information about the death of Casey Ribicoff's partner, Abraham A. Ribicoff, nor does it specify the country where he died. Therefore, based on the given information, it is not possible to determine in which country Abraham A. Ribicoff died.",lettria_084,In which country did the spouse of Casey Ribicoff's partner die?,United States,multi_hop,rag,True
"The full name of the A.F.C. Fylde is ""Association Football Club Fylde"" they are based at Bryning Lane and have 3180 members.","The full name of A.F.C. Fylde is ""Association Football Club Fylde"".",lettria_085,What is the full name of A.F.C. Fylde?,Association Football Club Fylde,single_hop,rag,False
"The full name of the A.F.C. Fylde is ""Association Football Club Fylde"" they are based at Bryning Lane and have 3180 members.","The club with 3180 members, A.F.C. Fylde, is located in Warton (Fylde).",lettria_085,Where is the club with 3180 members located?,Bryning Lane,multi_hop,rag,False
The pop rock song Mermaid by the band Train was released under the record label Columbia Records.,"The song ""Mermaid"" is a pop rock song.",lettria_086,What genre is the song 'Mermaid'?,pop rock,single_hop,rag,False
The pop rock song Mermaid by the band Train was released under the record label Columbia Records.,"The record label associated with the artist of the song ""Mermaid"" is Columbia Records.",lettria_086,Which record label is associated with the artist of the song 'Mermaid'?,Columbia Records,multi_hop,rag,False
Abraham A.Ribicoff is from the United States and his wife is Casey Ribicoff.,The spouse of Abraham A. Ribicoff is Ruth Ribicoff.,lettria_087,Who is the spouse of Abraham A.Ribicoff?,Casey Ribicoff,single_hop,rag,False
"Anaheim, California in the U.S. is led by the California State Assembly.","Anaheim is part of California, USA, and is located in Orange County.",lettria_088,What is Anaheim a part of?,California,single_hop,rag,False
"Anaheim, California in the U.S. is led by the California State Assembly.","Anaheim is part of California in the US, and the US is part of the United States Congress, which includes the United States House of Representatives. Therefore, the U.S. is a part of the United States Congress, which Anaheim is also a part of through its representation in the U.S. House of Representatives.",lettria_088,What is the U.S. a part of that Anaheim is also a part of?,California,multi_hop,rag,False
"108 St. Georges Terrace has a floor area of 39500 square metres and is located in Perth, Australia.","The floor area of 108 St. Georges Terrace is 39,500 square metres.",lettria_089,What is the floor area of 108 St. Georges Terrace?,39500 square metres,single_hop,rag,False
"108 St. Georges Terrace has a floor area of 39500 square metres and is located in Perth, Australia.",The location of 108 St. Georges Terrace is in Australia.,lettria_089,In which country is the location of 108 St. Georges Terrace?,Australia,multi_hop,rag,False
"Austin is part of Hays County, Texas and the states largest city is Houston.",Austin is a part of the United States.,lettria_090,What is Austin a part of?,Hays County,single_hop,rag,False
"Austin is part of Hays County, Texas and the states largest city is Houston.",Hays County is part of Texas.,lettria_090,What is the state that Hays County is a part of?,Texas,multi_hop,rag,False
"The 3Arena is located in Dublin, which is a part of Leinster, in the Republic of Ireland.","The 3Arena is located on North Wall Quay in Dublin, Republic of Ireland.",lettria_091,Where is 3Arena located?,Dublin,single_hop,rag,False
"The 3Arena is located in Dublin, which is a part of Leinster, in the Republic of Ireland.","The 3Arena is located in Dublin, which is part of the Republic of Ireland. Therefore, the country is the Republic of Ireland.",lettria_091,Which country is the location of 3Arena part of?,Republic of Ireland,multi_hop,rag,False
The icebreaker Aleksey Chirikov was built at the Arctech Helsinki Shipyard in Finland where the leader is Juha Sipila.,"The Aleksey Chirikov was assembled in Helsinki, Finland.",lettria_092,Where is Aleksey Chirikov assembled?,Arctech Helsinki Shipyard,single_hop,rag,False
The icebreaker Aleksey Chirikov was built at the Arctech Helsinki Shipyard in Finland where the leader is Juha Sipila.,"The Arctech Helsinki Shipyard is part of Finland, where the icebreaker Aleksey Chirikov is assembled.",lettria_092,"Which country is the Arctech Helsinki Shipyard a part of, where Aleksey Chirikov is assembled?",Finland,multi_hop,rag,False
"Lady Anne Monson was born in Darlington on January 1, 1726, and died on February 18, 1776.",The provided context does not specify where Lady Anne Monson was born. It only states that she is from the Kingdom of England and resided in India.,lettria_093,Where was Lady Anne Monson born?,Darlington,single_hop,rag,True
"Lady Anne Monson was born in Darlington on January 1, 1726, and died on February 18, 1776.",The birth date of Lady Anne Monson is not provided in the given context.,lettria_093,What is the birth date of the person who died on 1776-02-18?,1726-01-01,multi_hop,rag,True
Bacon explosion which contains bacon and sausage is a dish found in the United States.,An ingredient in Bacon explosion is sausage.,lettria_094,What is an ingredient in Bacon explosion?,sausage,single_hop,rag,False
Bacon explosion which contains bacon and sausage is a dish found in the United States.,"The dish that includes sausage as an ingredient, the Bacon Explosion, is located in the United States.",lettria_094,In which country is the dish that includes sausage as an ingredient located?,United States,multi_hop,rag,False
"Recorded in San Francisco and released October 16, 2001, Bootleg Series Volume 1: The Quine Tapes is 230.05 minutes long. It was preceded by the Velvet Underground album Squeeze.","The release date of Bootleg Series Volume 1: The Quine Tapes is October 16, 2001.",lettria_095,What is the release date of Bootleg Series Volume 1: The Quine Tapes?,2001-10-16,single_hop,rag,False
"Recorded in San Francisco and released October 16, 2001, Bootleg Series Volume 1: The Quine Tapes is 230.05 minutes long. It was preceded by the Velvet Underground album Squeeze.",The artist associated with the album that precedes Bootleg Series Volume 1: The Quine Tapes is The Velvet Underground.,lettria_095,Which artist is associated with the album that precedes Bootleg Series Volume 1: The Quine Tapes?,the Velvet Underground,multi_hop,rag,False
Darinka Dentcheva's professional field is Mathematical optimization and is particularly known for stochastic programming.,Darinka Dentcheva works in the field of mathematical optimization.,lettria_096,In which professional field does Darinka Dentcheva work?,Mathematical optimization,single_hop,rag,False
Darinka Dentcheva's professional field is Mathematical optimization and is particularly known for stochastic programming.,Darinka Dentcheva is known for her work with stochastic programming in the field of mathematical optimization.,lettria_096,What is Darinka Dentcheva known for in the field of mathematical optimization?,stochastic programming,multi_hop,rag,False
"Alexandria, Indiana is part of Madison County Indiana in the United States. The largest city in Madison County is Anderson.","The largest city in Madison County, Indiana is Anderson.",lettria_097,What is the largest city in Madison County Indiana?,Anderson,single_hop,rag,False
"Alexandria, Indiana is part of Madison County Indiana in the United States. The largest city in Madison County is Anderson.",Alexandria is part of the United States.,lettria_097,Which country is Alexandria a part of?,United States,multi_hop,rag,False
Trane is in the building materials industry producing building management systems. One of the products offered by Trane is HVAC.,Trane is associated with the building materials industry.,lettria_098,What industry is Trane associated with?,building materials,single_hop,rag,False
Trane is in the building materials industry producing building management systems. One of the products offered by Trane is HVAC.,"The company in the building materials industry, Trane, produces building management systems, specifically HVAC (Heating, Ventilation, and Air Conditioning) systems.",lettria_098,What type of product does the company in the building materials industry produce?,HVAC,multi_hop,rag,False
"The Acharya Institute of Technology is in Bangalore, Karnataka. It is associated with the Visvesvaraya Technological University.",Acharya Institute of Technology is located in Bangalore.,lettria_099,Which city is Acharya Institute of Technology located in?,Bangalore,single_hop,rag,False
"The Acharya Institute of Technology is in Bangalore, Karnataka. It is associated with the Visvesvaraya Technological University.","The city where Acharya Institute of Technology is located, Bangalore, is part of the state of Karnataka.",lettria_099,Which state is the city where Acharya Institute of Technology is located in part of?,Karnataka,multi_hop,rag,False
Abraham A. Ribicoff was born and died in the United States where African Americans are an ethnic group.,Abraham A. Ribicoff died in New York City.,lettria_100,Where did Abraham A. Ribicoff die?,United States,single_hop,rag,False
Abraham A. Ribicoff was born and died in the United States where African Americans are an ethnic group.,The person who died in the United States and is mentioned in the context is Abraham A. Ribicoff. He was born in Connecticut.,lettria_100,Where was the person who died in the United States born?,United States,multi_hop,rag,False
"Al Asad Airbase is located in Al Anbar Province, Iraq, its runway is 3078.48 long.","The runway length of Al Asad Airbase is reported as 3078.48 meters, 3090 meters, and 3990 meters in the provided context. Since there are conflicting values, the most accurate answer cannot be determined from the given information. However, if we consider the most specific value provided, it is 3078.48 meters.",oskgc_001,What is the runway length of Al Asad Airbase?,3078.48,single_hop,rag,True
"Al Asad Airbase is located in Al Anbar Province, Iraq, its runway is 3078.48 long.","The airbase with a runway length of 3078.48 is Al Asad Airbase, which is located in the Al Anbar province in Iraq.",oskgc_001,In which province is the airbase with a runway length of 3078.48 located?,Al Anbar Province,multi_hop,rag,False
Alfred Moore Scales started his career on 1857-03-04.,"Alfred Moore Scales began his active years on January 21st, 1885.",oskgc_002,When did Alfred Moore Scales start his active years?,1857-03-04,single_hop,rag,False
The leader of Azerbaijan is called the Prime Minister. The Baku Turkish Martyrs' Memorial is in Azerbaijan.,"The Baku Turkish Martyrs' Memorial is located in the capital city Baku, Azerbaijan.",oskgc_003,What is the location of Baku Turkish Martyrs' Memorial?,Azerbaijan,single_hop,rag,False
The leader of Azerbaijan is called the Prime Minister. The Baku Turkish Martyrs' Memorial is in Azerbaijan.,The leader title of the country where the Baku Turkish Martyrs' Memorial is located is the Prime Minister of Azerbaijan.,oskgc_003,What is the leader title of the country where Baku Turkish Martyrs' Memorial is located?,Prime_Minister_of_Azerbaijan,multi_hop,rag,False
The comic book character Dane Whitman Black Knight was created by both Roy Thomas and John Buscema.,The creator of Dane Whitman Black Knight is John Buscema.,oskgc_004,Who is a creator of Dane Whitman Black Knight?,John Buscema,single_hop,rag,False
The comic book character Dane Whitman Black Knight was created by both Roy Thomas and John Buscema.,The creators of Dane Whitman Black Knight are John Buscema.,oskgc_004,Who are the creators of Dane Whitman Black Knight?,John Buscema and Roy Thomas,multi_hop,rag,False
Ajoblanco contains water.,An ingredient of Ajoblanco is garlic.,oskgc_005,What is an ingredient of Ajoblanco?,Water,single_hop,rag,False
"Alfons Gorbach was born in Imst, Austria and died in Styria.","Alfons Gorbach died in Graz, Styria, Austria.",oskgc_006,Where did Alfons Gorbach die?,Styria,single_hop,rag,False
"Alfons Gorbach was born in Imst, Austria and died in Styria.","Alfons Gorbach was born in Imst, Austria-Hungary. 

Note: Although Austria-Hungary no longer exists, at the time of his birth, Imst was part of Austria-Hungary. Today, Imst is located in Austria. Therefore, he was born in what is now Austria.",oskgc_006,In which country was Alfons Gorbach born?,Austria,multi_hop,rag,False
Alaa Abdul-Zahra's clubs are the Shabab Al-Ordon Club and the Al-Zawra'a SC.,Alaa Abdul-Zahra is associated with Sanat Mes Kerman F.C.,oskgc_007,Which club is Alaa Abdul-Zahra associated with?,Shabab Al-Ordon Club,single_hop,rag,False
Alaa Abdul-Zahra's clubs are the Shabab Al-Ordon Club and the Al-Zawra'a SC.,Sanat Mes Kerman F.C.,oskgc_007,Name a club associated with Alaa Abdul-Zahra.,Al-Zawra'a SC,multi_hop,rag,False
Elizabeth II is a leader in the United Kingdom and 20 Fenchurch Street is also located in the United Kingdom.,The context provided does not specify the location of 20 Fenchurch Street.,oskgc_008,Where is 20 Fenchurch Street located?,United Kingdom,single_hop,rag,True
Elizabeth II is a leader in the United Kingdom and 20 Fenchurch Street is also located in the United Kingdom.,"The context provided does not contain information about the country where 20 Fenchurch Street is located or its leader. Therefore, based on the given information, the leader of the country where 20 Fenchurch Street is located cannot be determined.",oskgc_008,Who is the leader of the country where 20 Fenchurch Street is located?,Elizabeth II,multi_hop,rag,True
Andrew Rayel is associated with both the musical artist Jonathan Mendelsohn and with Bobina.,"The provided context does not mention any associated musical artist of Andrew Rayel. Therefore, based on the given information, the question cannot be answered.",oskgc_009,Who is an associated musical artist of Andrew Rayel?,Jonathan Mendelsohn,single_hop,rag,True
Andrew Rayel is associated with both the musical artist Jonathan Mendelsohn and with Bobina.,"The provided context does not mention Andrew Rayel or any artist associated with him. Therefore, based on the information given, it is not possible to determine who another associated musical artist of the artist associated with Andrew Rayel is.",oskgc_009,Who is another associated musical artist of the artist associated with Andrew Rayel?,Bobina,multi_hop,rag,True
"Amsterdamsche Football Club Ajax, abbreviated to AFC Ajax, has 53502 members and played in season 2014.","The full name of AFC Ajax (amateurs) is ""Amsterdamsche Football Club Ajax Amateurs"".",oskgc_010,What is the full name of AFC Ajax?,Amsterdamsche_Football_Club_Ajax,single_hop,rag,False
"Amsterdamsche Football Club Ajax, abbreviated to AFC Ajax, has 53502 members and played in season 2014.","The provided context does not mention the number of members for Amsterdamsche Football Club Ajax in any season, nor does it state that they had 53,502 members in any season. Therefore, based on the given information, it is not possible to determine in which season Amsterdamsche Football Club Ajax had 53,502 members.",oskgc_010,In which season did Amsterdamsche Football Club Ajax have 53502 members?,2014,multi_hop,rag,True
Aaron Deer is a solo singer.,"Aaron Deer is an indie rock musician from Indianapolis, Indiana. He plays the bass guitar and is associated with the music genre indie rock, which originated from garage rock music. His musical style also incorporates elements of psychedelia. The stylistic roots of indie rock trace back to new wave music.",oskgc_011,What is the background of Aaron_Deer?,solo_singer,single_hop,rag,False
Walt Disney Studios Motion Pictures is the distributor of the film Big Hero 6 that stars Alan Tudyk and in which Baymax is a character.,"The film Big Hero 6 stars Ryan Potter and Scott Adsit. Jamie Chung is also mentioned as being in the film, but the most accurate and consistent information from the context identifies Ryan Potter and Scott Adsit as the main stars.",oskgc_012,Who is starring in Big Hero 6?,Alan Tudyk,single_hop,rag,False
Walt Disney Studios Motion Pictures is the distributor of the film Big Hero 6 that stars Alan Tudyk and in which Baymax is a character.,The film *Big Hero 6* features Baymax and is distributed by Walt Disney Studios Motion Pictures.,oskgc_012,Which series features Baymax and is distributed by Walt Disney Studios Motion Pictures?,Big Hero 6,multi_hop,rag,False
"Alan Shepard, who was awarded the Distinguished Service Medal by the United States Navy, went to school at NWC and graduated with an MA in 1957.",Alan Shepard studied at NWC.,oskgc_013,Where did Alan Shepard study?,NWC,single_hop,rag,False
"Alan Shepard, who was awarded the Distinguished Service Medal by the United States Navy, went to school at NWC and graduated with an MA in 1957.","The person who studied at NWC, Alan Shepard, received a Master of Arts (M.A.) degree.",oskgc_013,What award did the person who studied at NWC receive?,Distinguished_Service_Medal,multi_hop,rag,False
(29075) 1950 DA has a rotation period of 7637.76.,The rotation period of (29075) 1950 DA is not provided in the given context.,oskgc_014,What is the rotation period of (29075)_1950_DA?,7637.76,single_hop,rag,True
Acharya Institute of Technology is affiliated with Visvesvaraya Technological University in Bangalore. Its founder is Kempe Gowda I.,The founder of Bangalore is Kempe Gowda.,oskgc_015,Who is the founder of Bangalore?,Kempe_Gowda_I,single_hop,rag,False
Acharya Institute of Technology is affiliated with Visvesvaraya Technological University in Bangalore. Its founder is Kempe Gowda I.,The university located in the city founded by Kempe Gowda I is Visvesvaraya Technological University.,oskgc_015,Which university is located in the city founded by Kempe Gowda I?,Acharya_Institute_of_Technology,multi_hop,rag,False
Albennie Jones was born in the United States and he played blues music but has a background as a solo singer.,The genre associated with Albennie Jones is jazz.,oskgc_016,What genre is associated with Albennie Jones?,Blues,single_hop,rag,False
Albennie Jones was born in the United States and he played blues music but has a background as a solo singer.,"The provided context does not mention the birthplace of the solo singer associated with the Blues genre. Therefore, based on the information given, the birthplace cannot be determined.",oskgc_016,What is the birthplace of the solo singer associated with the Blues genre?,United States,multi_hop,rag,True
Albennie Jones was born in 1914.,The birth year of Albennie Jones is not provided in the given context.,oskgc_017,What is the birth year of Albennie Jones?,1914,single_hop,rag,True
Oregano is one of the ingredients that can be used in a variation of Arrabbiata sauce.,"The provided context does not mention any dish variation of Arrabbiata sauce. It only describes the ingredients and origin of Arrabbiata sauce itself. Therefore, based on the given information, no dish variation can be identified.",oskgc_018,What is a dish variation of Arrabbiata sauce?,Oregano,single_hop,rag,True
The leader of Germany is Stanislaw Tillich.,"Based on the information provided in the context, Joachim Gauck is the leader of Germany.",oskgc_019,Who is the leader of Germany?,Stanislaw_Tillich,single_hop,rag,False
"Daniel Gould Fowle is the successor to Alfred Moore Scales, the Governor of North Carolina.",The provided context does not mention who succeeded Alfred Moore Scales.,oskgc_020,Who succeeded Alfred Moore Scales?,Daniel Gould Fowle,single_hop,rag,True
"Daniel Gould Fowle is the successor to Alfred Moore Scales, the Governor of North Carolina.","The provided context does not mention anything about Alfred Moore Scales's successor or the office they held. Therefore, based on the information given, it is not possible to determine the office held by the successor of Alfred Moore Scales.",oskgc_020,What office did the successor of Alfred Moore Scales hold?,Governor of North Carolina,multi_hop,rag,True
Alison O'Donnell is associated with Plastik Mak.,"Alison O'Donnell is not associated with a band based on the provided context. She is associated with the record labels Floating World Records (current) and Fruits de Mer Records (former), and she performs jazz music. There is no mention of a band she is part of.",oskgc_021,Which band is Alison O'Donnell associated with?,Plastik_Mak,single_hop,rag,True
"1147 Stavropolis, discovered on June 11, 1929, has an apoapsis of 418476000000 AU and a periapsis of 260855000000.","The apoapsis of 1147 Stavropolis is 418,476,000,000.0 AU.",oskgc_022,What is the apoapsis of 1147 Stavropolis?,418476000000,single_hop,rag,False
"1147 Stavropolis, discovered on June 11, 1929, has an apoapsis of 418476000000 AU and a periapsis of 260855000000.",The periapsis of the object discovered on 1929-06-11 is 260855000000.0.,oskgc_022,What is the periapsis of the object discovered on 1929-06-11?,260855000000,multi_hop,rag,False
The Delta II launch site was at Vandenberg Air Force Base.,The launch site of Delta II is Cape Canaveral Air Force Station Space Launch Complex 17.,oskgc_023,What is the launch site of Delta II?,Vandenberg_Air_Force_Base,single_hop,rag,False
Alba Iulia is located in Romania.,"The provided context does not contain any information about Alba Iulia or its location. Therefore, based on the given text, it is not possible to determine in which country Alba Iulia is located.",oskgc_024,In which country is Alba Iulia located?,Romania,single_hop,rag,True
Alfredo Zitarrosa started out as a solo singer and belongs to the Orfeo record label. The musical genre of Alfredo Zitarrosa is Candombe.,"The genres associated with Alfredo Zitarrosa are Candombe, Milonga, and Zamba.",oskgc_025,What genre is associated with Alfredo Zitarrosa?,Candombe,single_hop,rag,False
Alfredo Zitarrosa started out as a solo singer and belongs to the Orfeo record label. The musical genre of Alfredo Zitarrosa is Candombe.,The record label associated with the solo singer Alfredo Zitarrosa is RCA Records.,oskgc_025,Which record label is associated with the solo singer Alfredo Zitarrosa?,Orfeo,multi_hop,rag,False
The ship A-Rosa Luna weighs 1850 tonnes.,The ship displacement of A-Rosa Luna is 1850 tonnes.,oskgc_026,What is the ship displacement of A-Rosa Luna?,1850,single_hop,rag,False
"The Ardmore Airport, New Zealand is in Auckland.",Ardmore Airport is located in New Zealand.,oskgc_027,What is the location of Ardmore Airport?,Auckland,single_hop,rag,False
"Adam Koc fought in the Polish–Soviet War, a conflict within the Russian Civil War. Joseph Stalin was a commander in the Polish–Soviet War.","The provided context does not mention Adam Koc or any battle in which he participated. Therefore, based on the given information, it is not possible to determine in which battle Adam Koc participated.",oskgc_028,In which battle did Adam Koc participate?,Polish–Soviet_War,single_hop,rag,True
"Adam Koc fought in the Polish–Soviet War, a conflict within the Russian Civil War. Joseph Stalin was a commander in the Polish–Soviet War.","The provided context does not mention Adam Koc or any battle he participated in, so it is not possible to determine which war the battle Adam Koc participated in is a part of based on the given information.",oskgc_028,Which war is the battle that Adam Koc participated in a part of?,Russian_Civil_War,multi_hop,rag,True
"Anderson (Indiana) is part of Lafayette Township (Madison County, Indiana), which is located in Indiana, United States.","Anderson is part of Madison County, Indiana, in the United States. It is also part of either Union Township or Anderson Township within Madison County, Indiana, United States.",oskgc_029,What is Anderson a part of?,Lafayette_Township,single_hop,rag,False
"Anderson (Indiana) is part of Lafayette Township (Madison County, Indiana), which is located in Indiana, United States.",Lafayette Township is part of the United States.,oskgc_029,Which country is Lafayette Township a part of?,United_States,multi_hop,rag,False
"Aleksandra Kovač became active in 1990 and uses the musical genre, rhythm and blues.",The genre associated with Aleksandra Kovač is soul music.,oskgc_030,What genre is associated with Aleksandra Kovač?,Rhythm_and_blues,single_hop,rag,False
"Aleksandra Kovač became active in 1990 and uses the musical genre, rhythm and blues.","The provided context does not include any information about the year when the artist associated with the genre Rhythm and Blues started their active years. Therefore, the question cannot be answered based on the given information.",oskgc_030,In what year did the artist associated with the genre Rhythm and blues start their active years?,1990,multi_hop,rag,True
Stuart Parker was a footballer for Chesterfield F.C.,Stuart Parker is associated with Blackpool F.C.,oskgc_031,Which club is Stuart Parker associated with?,Chesterfield_F.C.,single_hop,rag,False
Arlington (Texas) is part of Texas.,"Arlington is part of Tarrant County, Texas, in the United States.",oskgc_032,What is Arlington a part of?,Texas,single_hop,rag,False
"Hypermarcas's revenue is $ 1800000000, has a net income of $ 108600000, and employs 10252 people.","The provided context does not include the net income of Hypermarcas. Therefore, it is not possible to determine the net income of Hypermarcas based on the given information.",oskgc_033,What is the net income of Hypermarcas?,108600000,single_hop,rag,True
"Hypermarcas's revenue is $ 1800000000, has a net income of $ 108600000, and employs 10252 people.","The company with a revenue of $1,800,000,000 is not mentioned in the provided context. The only company with a specified revenue is Trane, which has a revenue of $10,264,000,000 and 29,000 employees. Since no other company in the context has a revenue of $1.8 billion, the question cannot be answered based on the given information.",oskgc_033,How many employees does the company with a revenue of 1800000000 have?,10252,multi_hop,rag,True
"Nurhan Atasoy was born in Turkey, where she holds the nationality of Turkey.",The provided context does not include information about Nurhan Atasoy's birthplace.,oskgc_034,Where was Nurhan Atasoy born?,Turkey,single_hop,rag,True
"Nurhan Atasoy was born in Turkey, where she holds the nationality of Turkey.","The context does not provide information about a person born in Turkey other than Ahmet Davutoğlu, who is stated to be the President of Turkey. Based on this, the nationality of the person born in Turkey (Ahmet Davutoğlu) is Turkish.",oskgc_034,What is the nationality of the person born in Turkey?,Turkey,multi_hop,rag,True
"Aleksander Barkov, Jr. was born in Finland.","The birth place of Aleksander Barkov, Jr. is not provided in the given context.",oskgc_035,"What is the birthPlace of Aleksander_Barkov,_Jr.?",Finland,single_hop,rag,True
The Acharya Institute of Technology in India is affiliated with the Visvesvaraya Technological University.,Acharya Institute of Technology is located in India.,oskgc_036,In which country is Acharya Institute of Technology located?,India,single_hop,rag,False
The Acharya Institute of Technology in India is affiliated with the Visvesvaraya Technological University.,"The Acharya Institute of Technology, located in India, is affiliated with Visvesvaraya Technological University.",oskgc_036,With which university is the institute located in India affiliated?,Visvesvaraya Technological University,multi_hop,rag,False
"The AMC Matador is assembled in Thames (New Zealand), has a AMC V8 engine, and an alternative name of VAM Classic.",The provided context does not mention an alternative name for the AMC Matador.,oskgc_037,What is an alternative name for AMC Matador?,VAM Classic,single_hop,rag,True
"The AMC Matador is assembled in Thames (New Zealand), has a AMC V8 engine, and an alternative name of VAM Classic.","The context provided does not specify the assembly location of the vehicle with the AMC V8 engine (the 1955 Dodge). Therefore, based on the given information, the assembly location cannot be determined.",oskgc_037,What is the assembly location of the vehicle with the engine AMC V8 engine?,Thames,multi_hop,rag,True
NASA's Apollo 8 crew included Frank Borman and William Anders.,William Anders was a crew member of Apollo 8.,oskgc_038,Who was a crew member of Apollo 8?,Frank_Borman,single_hop,rag,False
NASA's Apollo 8 crew included Frank Borman and William Anders.,The organization that operated the mission that included William Anders is NASA.,oskgc_038,Which organization operated the mission that included William Anders?,NASA,multi_hop,rag,False
Bread is an ingredient of Ajoblanco which originates from Spain.,An ingredient in Ajoblanco is garlic.,oskgc_039,What is an ingredient in Ajoblanco?,Bread,single_hop,rag,False
Bread is an ingredient of Ajoblanco which originates from Spain.,"The dish that includes bread as an ingredient is the bacon sandwich, which is popular in the UK. Therefore, the country is the UK.",oskgc_039,In which country is the dish that includes Bread as an ingredient?,Spain,multi_hop,rag,False
The Aston Martin Virage succeeded the Aston Martin V8 which is a related means of transport to the Aston Martin RHAM/1.,The provided context does not mention the successor of the Aston Martin V8.,oskgc_040,What is the successor of Aston Martin V8?,Aston Martin Virage,single_hop,rag,True
The Aston Martin Virage succeeded the Aston Martin V8 which is a related means of transport to the Aston Martin RHAM/1.,"The context provided does not mention the successor of the Aston Martin V8 or any information about its related means of transportation. Therefore, based on the given information, the question cannot be answered.",oskgc_040,What is the related mean of transportation to the successor of Aston Martin V8?,Aston Martin RHAM/1,multi_hop,rag,True
Abbreviation for AIP Advances is AIP Adv. and the code is AAIDBI with an impact factor of 1.524.,The abbreviation of AIP Advances is AIP Adv.,oskgc_041,What is the abbreviation of AIP Advances?,AIP Adv.,single_hop,rag,False
Abbreviation for AIP Advances is AIP Adv. and the code is AAIDBI with an impact factor of 1.524.,"The journal with an impact factor of 1.524 is AIP Advances, and its CODEN code is **AAIDBI**.",oskgc_041,What is the coden code of the journal with an impact factor of 1.524?,AAIDBI,multi_hop,rag,False
"The AIDAstella, christened 3/16/2013, began service 3/17/2013 and is 253260 mm long.","The christening date of AIDAstella is March 16, 2013.",oskgc_042,What is the christening date of AIDAstella?,2013-03-16,single_hop,rag,False
"The AIDAstella, christened 3/16/2013, began service 3/17/2013 and is 253260 mm long.","The entity that was christened on 2013-03-16 is the AIDAstella, and its length is 253260.0 millimetres.",oskgc_042,What is the length of the entity that was christened on 2013-03-16?,253260,multi_hop,rag,False
Brian Kelly recorded an instrumental music piece called Expect a Miracle.,The artist of *Expect a Miracle* is Brian Kelly.,oskgc_043,Who is the artist of Expect_a_Miracle?,Brian_Kelly,single_hop,rag,False
Brian Kelly recorded an instrumental music piece called Expect a Miracle.,"The artist of *Expect a Miracle* is Brian Kelly, and the album is described as instrumental. Since the genre of the album is not explicitly stated, but it is preceded by *Pools of Light* and followed by *Afterplay*, and no other genre is mentioned for Brian Kelly, we cannot definitively determine the genre of music created by Brian Kelly based solely on the provided context. Therefore, the genre cannot be determined from the information given.",oskgc_043,What genre of music is created by the artist of Expect_a_Miracle?,Instrumental_music,multi_hop,rag,True
An ingredient in a bacon sandwich is bread.,An ingredient of a bacon sandwich is bread. Another ingredient is brown sauce.,oskgc_044,What is an ingredient of a Bacon_sandwich?,Bread,single_hop,rag,False
Francis G. Slay is the leader of St. Louis.,"The provided context does not specify who the leader of St. Louis is. It only states that ""St. Louis is part of Spain,"" which is historically inaccurate, but based solely on the given information, no specific leader of St. Louis is mentioned.",oskgc_045,Who is the leader of St. Louis?,Francis_G._Slay,single_hop,rag,True
250 Delaware Avenue is a location in Buffalo (New York).,"The location of 250 Delaware Avenue is Buffalo, New York, United States.",oskgc_046,What is the location of 250 Delaware Avenue?,Buffalo,single_hop,rag,False
"J. R. R. Tolkien was born on January 3, 1892.",The provided context does not include information about J. R. R. Tolkien's birth date.,oskgc_047,What is the birth date of J. R. R. Tolkien?,1892-01-03,single_hop,rag,True
Graco Ramírez leads Ciudad Ayala in Morelos.,"The provided context does not mention Ciudad Ayala or its regional affiliation. Therefore, based on the information given, it is not possible to determine which region Ciudad Ayala is a part of.",oskgc_048,Which region is Ciudad Ayala a part of?,Morelos,single_hop,rag,True
Graco Ramírez leads Ciudad Ayala in Morelos.,"The provided context does not mention Ciudad Ayala or its leader. Therefore, based on the information given, it is not possible to determine who the leader of the region that includes Ciudad Ayala is.",oskgc_048,Who is the leader of the region that includes Ciudad Ayala?,Graco_Ramírez,multi_hop,rag,True
"Olga Bondareva was born on April 27, 1937 and graduated from Leningrad State University. She is currently working in the economic field.","Olga Bondareva was born on April 27, 1937.",oskgc_049,What is the birth date of Olga Bondareva?,1937-04-27,single_hop,rag,False
"Olga Bondareva was born on April 27, 1937 and graduated from Leningrad State University. She is currently working in the economic field.",The professional field of the person who studied at Leningrad State University is Economics.,oskgc_049,What is the professional field of the person who studied at Leningrad State University?,Economics,multi_hop,rag,False
"Alan Martin is a footballer for Aldershot Town F.C., having previously played for Accrington Stanley F.C. which is based in Accrington.",Alan Martin is associated with Clyde FC and Motherwell FC.,oskgc_050,Which club is Alan Martin associated with?,Accrington Stanley F.C.,single_hop,rag,False
