source,gen,id,question,ground_truth,hop_type,pipeline,is_coverage_error
The Delta II launch site was at Vandenberg Air Force Base.,The launch site of Delta II is Cape Canaveral Air Force Station Space Launch Complex 17.,oskgc_023,What is the launch site of Delta II?,Vandenberg_Air_Force_Base,single_hop,graph_chunk,False
Alba Iulia is located in Romania.,"The provided context does not contain any information about the location of Alba Iulia. Therefore, based on the given information, it is not possible to determine in which country Alba Iulia is located.",oskgc_024,In which country is Alba Iulia located?,Romania,single_hop,graph_chunk,True
Alfredo Zitarrosa started out as a solo singer and belongs to the Orfeo record label. The musical genre of Alfredo Zitarrosa is Candombe.,The genres associated with Alfredo Zitarrosa are Candombe and Milonga.,oskgc_025,What genre is associated with Alfredo Zitarrosa?,Candombe,single_hop,graph_chunk,False
Alfredo Zitarrosa started out as a solo singer and belongs to the Orfeo record label. The musical genre of Alfredo Zitarrosa is Candombe.,The record labels associated with the solo singer Alfredo Zitarrosa are RCA Records and Orfeo.,oskgc_025,Which record label is associated with the solo singer Alfredo Zitarrosa?,Orfeo,multi_hop,graph_chunk,False
The ship A-Rosa Luna weighs 1850 tonnes.,The ship displacement of A-Rosa Luna is 1850 tonnes.,oskgc_026,What is the ship displacement of A-Rosa Luna?,1850,single_hop,graph_chunk,False
"The Ardmore Airport, New Zealand is in Auckland.",Ardmore Airport is located in New Zealand.,oskgc_027,What is the location of Ardmore Airport?,Auckland,single_hop,graph_chunk,False
"Adam Koc fought in the Polish–Soviet War, a conflict within the Russian Civil War. Joseph Stalin was a commander in the Polish–Soviet War.","The provided context does not mention Adam Koc or any battle in which he participated. Therefore, based on the given information, it is not possible to determine in which battle Adam Koc participated.",oskgc_028,In which battle did Adam Koc participate?,Polish–Soviet_War,single_hop,graph_chunk,True
"Adam Koc fought in the Polish–Soviet War, a conflict within the Russian Civil War. Joseph Stalin was a commander in the Polish–Soviet War.","The provided context does not mention Adam Koc or any battle he participated in. Therefore, based on the given information, it is not possible to determine which war the battle that Adam Koc participated in is a part of.",oskgc_028,Which war is the battle that Adam Koc participated in a part of?,Russian_Civil_War,multi_hop,graph_chunk,True
"Anderson (Indiana) is part of Lafayette Township (Madison County, Indiana), which is located in Indiana, United States.","Anderson is part of Fall Creek Township, Union Township, Adams Fall Creek, Lafayette, Richland, and Madison County, Indiana, in the United States.",oskgc_029,What is Anderson a part of?,Lafayette_Township,single_hop,graph_chunk,False
"Anderson (Indiana) is part of Lafayette Township (Madison County, Indiana), which is located in Indiana, United States.",Lafayette Township is part of the United States.,oskgc_029,Which country is Lafayette Township a part of?,United_States,multi_hop,graph_chunk,False
"Aleksandra Kovač became active in 1990 and uses the musical genre, rhythm and blues.",The genre associated with Aleksandra Kovač is soul music.,oskgc_030,What genre is associated with Aleksandra Kovač?,Rhythm_and_blues,single_hop,graph_chunk,False
"Aleksandra Kovač became active in 1990 and uses the musical genre, rhythm and blues.","The context indicates that reggae's stylistic origin is rhythm and blues, and that reggae has rhythm and blues as a stylistic origin. However, there is no specific year mentioned for when the genre ""rhythm and blues"" itself started its active years. Therefore, based on the provided information, the year when the artist associated with the genre Rhythm and Blues started their active years cannot be determined.",oskgc_030,In what year did the artist associated with the genre Rhythm and blues start their active years?,1990,multi_hop,graph_chunk,True
Stuart Parker was a footballer for Chesterfield F.C.,Stuart Parker is associated with Blackpool F.C. and Irlam Town F.C.,oskgc_031,Which club is Stuart Parker associated with?,Chesterfield_F.C.,single_hop,graph_chunk,False
Arlington (Texas) is part of Texas.,"Arlington is part of Tarrant County, Texas.",oskgc_032,What is Arlington a part of?,Texas,single_hop,graph_chunk,False
"Hypermarcas's revenue is $ 1800000000, has a net income of $ 108600000, and employs 10252 people.",The net income of Hypermarcas is not provided in the given context.,oskgc_033,What is the net income of Hypermarcas?,108600000,single_hop,graph_chunk,True
"Hypermarcas's revenue is $ 1800000000, has a net income of $ 108600000, and employs 10252 people.","The provided context does not contain information about a company with a revenue of $1,800,000,000. Therefore, it is not possible to determine how many employees that company has based on the given information.",oskgc_033,How many employees does the company with a revenue of 1800000000 have?,10252,multi_hop,graph_chunk,True
"Nurhan Atasoy was born in Turkey, where she holds the nationality of Turkey.","The provided context does not contain any information about Nurhan Atasoy's birthplace. Therefore, it is not possible to determine where Nurhan Atasoy was born based on the given information.",oskgc_034,Where was Nurhan Atasoy born?,Turkey,single_hop,graph_chunk,True
"Nurhan Atasoy was born in Turkey, where she holds the nationality of Turkey.","The context does not provide information about the nationality of a person born in Turkey. It only states that Ahmet Davutoğlu is the leader of Turkey, but his nationality is not specified. Therefore, based on the given information, the nationality of a person born in Turkey cannot be determined.",oskgc_034,What is the nationality of the person born in Turkey?,Turkey,multi_hop,graph_chunk,True
"Aleksander Barkov, Jr. was born in Finland.","The birth place of Aleksander Barkov, Jr. is not mentioned in the provided context.",oskgc_035,"What is the birthPlace of Aleksander_Barkov,_Jr.?",Finland,single_hop,graph_chunk,True
The Acharya Institute of Technology in India is affiliated with the Visvesvaraya Technological University.,Acharya Institute of Technology is located in India.,oskgc_036,In which country is Acharya Institute of Technology located?,India,single_hop,graph_chunk,False
The Acharya Institute of Technology in India is affiliated with the Visvesvaraya Technological University.,"The Acharya Institute of Technology, located in India, is affiliated with Visvesvaraya Technological University.",oskgc_036,With which university is the institute located in India affiliated?,Visvesvaraya Technological University,multi_hop,graph_chunk,False
"The AMC Matador is assembled in Thames (New Zealand), has a AMC V8 engine, and an alternative name of VAM Classic.",The provided context does not mention an alternative name for the AMC Matador.,oskgc_037,What is an alternative name for AMC Matador?,VAM Classic,single_hop,graph_chunk,True
"The AMC Matador is assembled in Thames (New Zealand), has a AMC V8 engine, and an alternative name of VAM Classic.","The vehicle with the AMC V8 engine mentioned in the context is the 1955 Dodge. However, the provided context does not specify the assembly location of the 1955 Dodge. Therefore, based on the given information, the assembly location of the vehicle with the AMC V8 engine cannot be determined.",oskgc_037,What is the assembly location of the vehicle with the engine AMC V8 engine?,Thames,multi_hop,graph_chunk,True
NASA's Apollo 8 crew included Frank Borman and William Anders.,William Anders was a crew member of Apollo 8.,oskgc_038,Who was a crew member of Apollo 8?,Frank_Borman,single_hop,graph_chunk,False
NASA's Apollo 8 crew included Frank Borman and William Anders.,The organization that operated the mission that included William Anders is NASA.,oskgc_038,Which organization operated the mission that included William Anders?,NASA,multi_hop,graph_chunk,False
Bread is an ingredient of Ajoblanco which originates from Spain.,An ingredient in Ajoblanco is garlic.,oskgc_039,What is an ingredient in Ajoblanco?,Bread,single_hop,graph_chunk,False
Bread is an ingredient of Ajoblanco which originates from Spain.,"The dish that includes bread as an ingredient is the bacon sandwich, which is from the United Kingdom. Therefore, the country is the United Kingdom.",oskgc_039,In which country is the dish that includes Bread as an ingredient?,Spain,multi_hop,graph_chunk,False
The Aston Martin Virage succeeded the Aston Martin V8 which is a related means of transport to the Aston Martin RHAM/1.,The provided context does not contain any information about the successor of the Aston Martin V8.,oskgc_040,What is the successor of Aston Martin V8?,Aston Martin Virage,single_hop,graph_chunk,True
The Aston Martin Virage succeeded the Aston Martin V8 which is a related means of transport to the Aston Martin RHAM/1.,"The provided context does not contain any information about the successor of the Aston Martin V8 or any related means of transportation to that successor. Therefore, based on the given information, the question cannot be answered.",oskgc_040,What is the related mean of transportation to the successor of Aston Martin V8?,Aston Martin RHAM/1,multi_hop,graph_chunk,True
Abbreviation for AIP Advances is AIP Adv. and the code is AAIDBI with an impact factor of 1.524.,The abbreviation of AIP Advances is AIP Adv.,oskgc_041,What is the abbreviation of AIP Advances?,AIP Adv.,single_hop,graph_chunk,False
Abbreviation for AIP Advances is AIP Adv. and the code is AAIDBI with an impact factor of 1.524.,The journal with an impact factor of 1.524 is AIP Advances. The coden code of AIP Advances is AAIDBI.,oskgc_041,What is the coden code of the journal with an impact factor of 1.524?,AAIDBI,multi_hop,graph_chunk,False
"The AIDAstella, christened 3/16/2013, began service 3/17/2013 and is 253260 mm long.",The christening date of AIDAstella is 2013-03-16.,oskgc_042,What is the christening date of AIDAstella?,2013-03-16,single_hop,graph_chunk,False
"The AIDAstella, christened 3/16/2013, began service 3/17/2013 and is 253260 mm long.","The entity that was christened on 2013-03-16 is the AIDAstella. According to the context, the AIDAstella is 253260.0 mm long. 

Therefore, the length of the entity christened on 2013-03-16 is **253260.0 mm**.",oskgc_042,What is the length of the entity that was christened on 2013-03-16?,253260,multi_hop,graph_chunk,False
Brian Kelly recorded an instrumental music piece called Expect a Miracle.,The artist of Expect a Miracle is Brian Kelly.,oskgc_043,Who is the artist of Expect_a_Miracle?,Brian_Kelly,single_hop,graph_chunk,False
Brian Kelly recorded an instrumental music piece called Expect a Miracle.,"The artist of *Expect a Miracle* is Brian Kelly. According to the context, *Expect a Miracle* is an instrumental album. Therefore, the genre of music created by the artist of *Expect a Miracle* is instrumental music.",oskgc_043,What genre of music is created by the artist of Expect_a_Miracle?,Instrumental_music,multi_hop,graph_chunk,False
An ingredient in a bacon sandwich is bread.,An ingredient of a Bacon sandwich is brown sauce.,oskgc_044,What is an ingredient of a Bacon_sandwich?,Bread,single_hop,graph_chunk,False
Francis G. Slay is the leader of St. Louis.,"The provided context does not explicitly state who the leader of St. Louis is. However, it mentions that St. Louis is ""headed by Francis G. Slay,"" which implies that Francis G. Slay is the leader of St. Louis.

Therefore, based on the context, the leader of St. Louis is Francis G. Slay.",oskgc_045,Who is the leader of St. Louis?,Francis_G._Slay,single_hop,graph_chunk,False
250 Delaware Avenue is a location in Buffalo (New York).,"The location of 250 Delaware Avenue is Buffalo, Erie County, New York.",oskgc_046,What is the location of 250 Delaware Avenue?,Buffalo,single_hop,graph_chunk,False
"J. R. R. Tolkien was born on January 3, 1892.",The birth date of J. R. R. Tolkien is not provided in the given context.,oskgc_047,What is the birth date of J. R. R. Tolkien?,1892-01-03,single_hop,graph_chunk,True
Graco Ramírez leads Ciudad Ayala in Morelos.,"The provided context does not mention Ciudad Ayala or its regional affiliation. Therefore, based on the given information, it is not possible to determine which region Ciudad Ayala is a part of.",oskgc_048,Which region is Ciudad Ayala a part of?,Morelos,single_hop,graph_chunk,True
Graco Ramírez leads Ciudad Ayala in Morelos.,"The provided context does not mention Ciudad Ayala or its corresponding region, so it is not possible to determine the leader of the region that includes Ciudad Ayala based on the given information.",oskgc_048,Who is the leader of the region that includes Ciudad Ayala?,Graco_Ramírez,multi_hop,graph_chunk,True
"Olga Bondareva was born on April 27, 1937 and graduated from Leningrad State University. She is currently working in the economic field.","Olga Bondareva was born on April 27, 1937.",oskgc_049,What is the birth date of Olga Bondareva?,1937-04-27,single_hop,graph_chunk,False
"Olga Bondareva was born on April 27, 1937 and graduated from Leningrad State University. She is currently working in the economic field.","The professional field of the person who studied at Leningrad State University, Olga Bondareva, is both mathematics and economics.",oskgc_049,What is the professional field of the person who studied at Leningrad State University?,Economics,multi_hop,graph_chunk,False
"Alan Martin is a footballer for Aldershot Town F.C., having previously played for Accrington Stanley F.C. which is based in Accrington.","Alan Martin is associated with the following clubs:

- Ayr United FC  
- Accrington Stanley FC (mentioned multiple times)  
- Clyde FC  
- Aldershot Town FC  
- Motherwell F.C.  
- Crewe Alexandra F.C.  

These associations are derived from the provided knowledge graph facts and text passages.",oskgc_050,Which club is Alan Martin associated with?,Accrington Stanley F.C.,single_hop,graph_chunk,False
"Alan Martin is a footballer for Aldershot Town F.C., having previously played for Accrington Stanley F.C. which is based in Accrington.","Alan Martin is associated with multiple clubs, each with their own grounds:

- **Crewe Alexandra FC** – The ground is not specified in the context.
- **Aldershot Town FC** – The ground is not specified in the context.
- **Ayr United FC** – The ground is not specified in the context.
- **Accrington Stanley FC** – The ground is in Accrington (implied by the club's name).
- **Motherwell FC** – The ground is **Fir Park**.
- **Hamilton Academical FC** – The ground is **New Douglas Park**.
- **Clyde FC** – The ground is **Broadwood Stadium**.

Since the question asks for ""the ground of the club that Alan Martin is associated with,"" and he is currently associated with **Motherwell FC** (as stated in multiple chunks), the ground is **Fir Park**.

**Answer: Fir Park.**",oskgc_050,Where is the ground of the club that Alan Martin is associated with?,Accrington,multi_hop,graph_chunk,True
"A severed Wasp originates from the United States, a country that includes many Asian Americans and has Washington, D.C. as its capital.","The capital of the United States is Washington, D.C.",oskgc_051,What is the capital of the United States?,"Washington,_D.C.",single_hop,graph_chunk,False
"A severed Wasp originates from the United States, a country that includes many Asian Americans and has Washington, D.C. as its capital.",The ethnic groups associated with the country where 'A Severed Wasp' is set (the United States) are African Americans and Asian Americans.,oskgc_051,Which ethnic group is associated with the country where 'A Severed Wasp' is set?,Asian_Americans,multi_hop,graph_chunk,False
"Ahmad Kadhim Assad, who plays for Al-Quwa Al-Jawiya, formerly played for Esteghlal Ahvaz F.C. who are managed by Adnan Hamad.","Ahmad Kadhim Assad is associated with the following clubs:

- Steel Azin FC  
- Al-Naft Club  
- Esteghlal Ahvaz FC  
- Al-Quwa Al-Jawiya  
- Al-Zawra'a SC  
- PAS Tehran F.C.  

These clubs are mentioned across the knowledge graph facts and text passages provided.",oskgc_052,Which club is Ahmad Kadhim Assad associated with?,Al-Quwa Al-Jawiya,single_hop,graph_chunk,False
"Ahmad Kadhim Assad, who plays for Al-Quwa Al-Jawiya, formerly played for Esteghlal Ahvaz F.C. who are managed by Adnan Hamad.","The manager of the club that Ahmad Kadhim Assad is associated with is Adnan Hamad. 

This is supported by multiple context chunks stating that Adnan Hamad is the manager of Esteghlal Ahvaz F.C., which Ahmad Kadhim Assad is associated with.",oskgc_052,Who is the manager of the club that Ahmad Kadhim Assad is associated with?,Adnan Hamad,multi_hop,graph_chunk,False
Agnes Kant was born in West Germany and was a member of the House of Representatives. He attended the Radboud University Nijmegen.,"Agnes Kant was born in Hessisch Oldendorf, West Germany.",oskgc_053,Where was Agnes Kant born?,West_Germany,single_hop,graph_chunk,False
Agnes Kant was born in West Germany and was a member of the House of Representatives. He attended the Radboud University Nijmegen.,"The context provides information about multiple individuals who hold or have held the office of Member of the House of Representatives:

1. **Agnes Kant** – Her alma mater is **Radboud University Nijmegen**.
2. **Ab Klink** – His alma mater is **Erasmus University Rotterdam**.
3. **Alfred N. Phillips** – No alma mater is mentioned in the provided context.

Since the question asks for the alma mater of ""the person"" who holds the office, and multiple individuals are listed, we must consider the most specific and relevant information. Agnes Kant and Ab Klink are both explicitly stated to be Members of the House of Representatives, and their alma maters are provided.

However, the question implies a singular answer. Given that Agnes Kant is mentioned multiple times in the knowledge graph and text passages as a Member of the House of Representatives in the Netherlands, and her alma mater is clearly stated, the most directly supported answer is:

**Radboud University Nijmegen**.",oskgc_053,What is the alma mater of the person who holds the office of Member of the House of Representatives?,Radboud_University_Nijmegen,multi_hop,graph_chunk,False
"HOK SVE was the architect of 3Arena, completed December 2008 and located at North Wall (Dublin).","The 3Arena is located on North Wall Quay in Dublin, Republic of Ireland, which is part of Leinster.",oskgc_054,Where is 3Arena located?,North_Wall,single_hop,graph_chunk,False
"HOK SVE was the architect of 3Arena, completed December 2008 and located at North Wall (Dublin).",The architect of the structure located in North Wall is Populous.,oskgc_054,Who is the architect of the structure located in North_Wall?,HOK_SVE,multi_hop,graph_chunk,False
Antwerp International Airport which has an elevation of 12 metres above sea level is owned and operated by the Flemish region and Flemish government respectively.,The operating organisation of Antwerp International Airport is the Flemish Government.,oskgc_055,Who is the operating organisation of Antwerp International Airport?,Flemish Government,single_hop,graph_chunk,False
Antwerp International Airport which has an elevation of 12 metres above sea level is owned and operated by the Flemish region and Flemish government respectively.,"The airport whose operating organisation is the Flemish Government is Antwerp International Airport. Therefore, the Flemish Government owns Antwerp International Airport.",oskgc_055,Who owns the airport whose operating organisation is the Flemish Government?,Flemish Region,multi_hop,graph_chunk,False
"Acta Palaeontologica Polonica, abbreviated to Acta Palaeontol. Pol., has a CODEN code of ""APGPAC"".",The abbreviation of Acta Palaeontologica Polonica is Acta Palaeontol. Pol.,oskgc_056,What is the abbreviation of Acta_Palaeontologica_Polonica?,Acta_Palaeontol._Pol.,single_hop,graph_chunk,False
"Acta Palaeontologica Polonica, abbreviated to Acta Palaeontol. Pol., has a CODEN code of ""APGPAC"".","The provided context does not include the codenCode for the journal abbreviated as Acta Palaeontol. Pol. Therefore, based on the information given, the codenCode cannot be determined.",oskgc_056,What is the codenCode of the journal abbreviated as Acta_Palaeontol._Pol.?,APGPAC,multi_hop,graph_chunk,True
Anaheim has a UTC offset of -8.,"The context provided does not include the UTC offset for Anaheim. While it mentions that Antioch (California) has a UTC offset of -8, it does not specify the UTC offset for Anaheim. Therefore, based on the given information, the UTC offset of Anaheim cannot be determined.",oskgc_057,What is the utcOffset of Anaheim?,-8,single_hop,graph_chunk,True
1634: The Ram Rebellion comes from the United States where the Asian Americans are an ethnic group and Barack Obama leads the country.,The leader of the United States is Barack Obama.,oskgc_058,Who is the leader of the United States?,Barack_Obama,single_hop,graph_chunk,False
1634: The Ram Rebellion comes from the United States where the Asian Americans are an ethnic group and Barack Obama leads the country.,The ethnic groups associated with the country that is the setting of 1634: The Ram Rebellion are Asian Americans and African Americans.,oskgc_058,Which ethnic group is associated with the country that is the setting of 1634: The Ram Rebellion?,Asian_Americans,multi_hop,graph_chunk,False
Italy is the country Amatriciana sauce comes from and is where the Italian language is spoken.,Amatriciana sauce is found in Italy.,oskgc_059,In which country is Amatriciana sauce found?,Italy,single_hop,graph_chunk,False
Italy is the country Amatriciana sauce comes from and is where the Italian language is spoken.,The language of the country where Amatriciana sauce is found is Italian.,oskgc_059,What is the language of the country where Amatriciana sauce is found?,Italian,multi_hop,graph_chunk,False
Ciudad Ayala city has a population density of 1604 and uses a type of government called council-manager government where the leader is called the governator.,"The provided context does not contain any information about the type of government in Ciudad Ayala. Therefore, it is not possible to determine the type of government Ciudad Ayala has based on the given information.",oskgc_060,What type of government does Ciudad Ayala have?,Council-manager_government,single_hop,graph_chunk,True
Ciudad Ayala city has a population density of 1604 and uses a type of government called council-manager government where the leader is called the governator.,"The provided context does not contain information about a city with a population density of 1604. The only city with a specified population density is Alexandria, which has a density of 755.3. Therefore, based on the given information, it is not possible to determine the title of the leader in a city with a population density of 1604.",oskgc_060,What is the title of the leader in the city with a population density of 1604?,Governator,multi_hop,graph_chunk,True
Angola International Airport city served is Luanda.,Angola International Airport serves the city of Luanda.,oskgc_061,What city does Angola International Airport serve?,Luanda,single_hop,graph_chunk,False
The birth place of Adam Koc was Suwałki.,The birthPlace of Adam Koc is not provided in the given context.,oskgc_062,What is the birthPlace of Adam_Koc?,Suwałki,single_hop,graph_chunk,True
The 3Arena is located at East Link Bridge.,"The 3Arena is located in North Wall, Dublin, Republic of Ireland, specifically on North Wall Quay, within the region of Leinster.",oskgc_063,What is the location of 3Arena?,East_Link_Bridge,single_hop,graph_chunk,False
John Mills starred in the 1956 film It's Great to Be Young which featured cinematography by Gilbert Taylor.,The stars of *It's Great to Be Young* are Cecil Parker and John Mills.,oskgc_064,Who stars in It's Great to Be Young?,John Mills,single_hop,graph_chunk,False
John Mills starred in the 1956 film It's Great to Be Young which featured cinematography by Gilbert Taylor.,"The cinematography of the film starring John Mills, *It's Great to Be Young*, was handled by Gilbert Taylor.",oskgc_064,Who was responsible for the cinematography of the film starring John Mills?,Gilbert Taylor,multi_hop,graph_chunk,False
A Fortress of Grey Ice has 672 pages.,The provided context does not include information about the number of pages in A Fortress of Grey Ice.,oskgc_065,How many pages does A Fortress of Grey Ice have?,672,single_hop,graph_chunk,True
Tomato is an ingredient of Amatriciana sauce which comes from the Lazio region of Italy.,Amatriciana sauce is found in Italy.,oskgc_066,In which country is Amatriciana sauce found?,Italy,single_hop,graph_chunk,False
Tomato is an ingredient of Amatriciana sauce which comes from the Lazio region of Italy.,"The region in the country where Amatriciana sauce is found is Lazio, in Italy.",oskgc_066,What is the region in the country where Amatriciana sauce is found?,Lazio,multi_hop,graph_chunk,False
"Liselotte Grschebina was born on May 2, 1908 and has Israeli nationality.",The birth date of Liselotte Grschebina is not provided in the given context.,oskgc_067,What is the birth date of Liselotte Grschebina?,1908-05-02,single_hop,graph_chunk,True
"Liselotte Grschebina was born on May 2, 1908 and has Israeli nationality.","The provided context does not contain information about a person born on 1908-05-02, so the nationality of that person cannot be determined from the given data.",oskgc_067,What is the nationality of the person born on 1908-05-02?,Israel,multi_hop,graph_chunk,True
A.F.C. Blackpool have had Stuart Parker as their manager.,The provided context does not specify who the manager of A.F.C. Blackpool is.,oskgc_068,Who is the manager of A.F.C. Blackpool?,Stuart_Parker,single_hop,graph_chunk,True
Alessio Romagnoli is a member of the Italy national under-17 football team but he used to play for the Italy national under-16 football team which is coached by Daniele Zoratto.,Alessio Romagnoli plays for U.C. Sampdoria.,oskgc_069,Which club does Alessio Romagnoli play for?,Italy_national_under-16_football_team,single_hop,graph_chunk,False
Alessio Romagnoli is a member of the Italy national under-17 football team but he used to play for the Italy national under-16 football team which is coached by Daniele Zoratto.,"Alessio Romagnoli plays for U.C. Sampdoria. The context does not provide information about the coach of U.C. Sampdoria. Therefore, based on the given information, the coach of the club that Alessio Romagnoli plays for cannot be determined.",oskgc_069,Who is the coach of the club that Alessio Romagnoli plays for?,Daniele_Zoratto,multi_hop,graph_chunk,True
MotorSport Vision is located in the the city of Kent.,"Based on the provided context, MotorSport Vision operates the Bedford Aerodrome located in Thurleigh. Therefore, MotorSport Vision is located in Thurleigh.",oskgc_070,In which city is MotorSport Vision located?,Kent,single_hop,graph_chunk,False
The total population of the United States is over 324720797.,"The population total of the United States is 324,720,797.",oskgc_071,What is the population total of the United States?,324720797,single_hop,graph_chunk,False
A.F.C. Blackpool play at their ground in Blackpool and is part of the North West Counties Football League.,The ground of A.F.C. Blackpool is located in Blackpool.,oskgc_072,What is the ground of A.F.C. Blackpool?,Blackpool,single_hop,graph_chunk,False
A.F.C. Blackpool play at their ground in Blackpool and is part of the North West Counties Football League.,"The team that plays in Blackpool, Blackpool F.C., competes in the league associated with Stuart Parker. From the context, Stuart Parker plays for Blackpool F.C., and the only league information provided for a team in Blackpool is that A.F.C. Blackpool has 1500 members and its ground is in Blackpool. However, no league is explicitly mentioned for A.F.C. Blackpool or Blackpool F.C. in the provided context.

Therefore, based on the given information, the league in which the team that plays in Blackpool competes cannot be determined.",oskgc_072,In which league does the team that plays in Blackpool compete?,North West Counties Football League,multi_hop,graph_chunk,True
AMC Matador is assembled in Thames (New Zealand) and is available in a 1974 model.,The assembly location of the AMC Matador is Mexico.,oskgc_073,What is the assembly location of the AMC Matador?,Thames,single_hop,graph_chunk,False
AMC Matador is assembled in Thames (New Zealand) and is available in a 1974 model.,"The provided context does not mention the AMC Matador being assembled in Thames, nor does it provide any information about the production year of an AMC Matador assembled in Thames. Therefore, based on the given information, the question cannot be answered.",oskgc_073,"In which year was the AMC Matador, assembled in Thames, produced?",1974,multi_hop,graph_chunk,True
300 North LaSalle is located in Illinois in the United States.,300 North LaSalle is located in Chicago.,oskgc_074,Where is 300 North LaSalle located?,Illinois,single_hop,graph_chunk,False
300 North LaSalle is located in Illinois in the United States.,"The location of 300 North LaSalle is in Chicago, which is in the United States. Therefore, the country is the United States.",oskgc_074,In which country is the location of 300 North LaSalle?,United States,multi_hop,graph_chunk,False
"The epoch of 1101 Clematis is on the 31st of December 2006 and its former name was ""1928 SJ"".",The former name of 1101 Clematis is not provided in the given context.,oskgc_075,What was the former name of 1101 Clematis?,1928 SJ,single_hop,graph_chunk,True
"The epoch of 1101 Clematis is on the 31st of December 2006 and its former name was ""1928 SJ"".","The provided context does not contain any information about the object whose former name is 1928 SJ. Therefore, the epoch of this object cannot be determined from the given information.",oskgc_075,What is the epoch of the object whose former name is 1928 SJ?,2006-12-31,multi_hop,graph_chunk,True
Los Angeles Rams play at the Los Angeles Memorial Coliseum.,"The Los Angeles Rams are located in Los Angeles, specifically at the Los Angeles Memorial Coliseum.",oskgc_076,What is the location of the Los Angeles Rams?,Los Angeles Memorial Coliseum,single_hop,graph_chunk,False
"'McVeagh of the South Seas', a film distributed by Alliance Films Corporation was directed by Gregory Allen and Harry Carey (actor), an actor born in 1878.","The provided context does not mention ""McVeagh of the South Seas"" or its director. Therefore, based on the given information, it is not possible to determine who the director of ""McVeagh of the South Seas"" is.",oskgc_077,Who is a director of McVeagh of the South Seas?,Harry Carey,single_hop,graph_chunk,True
"'McVeagh of the South Seas', a film distributed by Alliance Films Corporation was directed by Gregory Allen and Harry Carey (actor), an actor born in 1878.","The provided context does not mention a film directed by Harry Carey, nor does it provide any information about a film directed by him or its distributor. Therefore, based on the given information, it is not possible to determine which company distributed the film directed by Harry Carey.",oskgc_077,Which company distributed the film directed by Harry Carey?,Alliance Films Corporation,multi_hop,graph_chunk,True
Super Capers' gross income was $ 30955.,"The gross of Super Capers is $30,955.",oskgc_078,What is the gross of Super_Capers?,30955,single_hop,graph_chunk,False
"GMA New Media, Inc. is a media company.",GMA New Media is a mass media entity.,oskgc_079,What type of entity is GMA_New_Media?,Media_company,single_hop,graph_chunk,False
(19255) 1994 VK8 has a periapsis of 6155910000000.,The periapsis of (19255) 1994 VK8 is 6155910000000.0 meters (or 6.15591 × 10¹² meters). This value is consistently mentioned across multiple entries in the provided context.,oskgc_080,What is the periapsis of (19255)_1994_VK8?,6155910000000,single_hop,graph_chunk,False
Alan Bean was a part of the crew of Apollo 12.,"The provided context does not mention any mission that Alan Bean was a part of. While it states that Alan Bean graduated from UT Austin and was born on March 15, 1932, and that Alan Shepard was a crew member of Apollo 14, there is no information linking Alan Bean to a specific mission. Therefore, based on the given context, the mission Alan Bean was part of cannot be determined.",oskgc_081,What mission was Alan Bean a part of?,Apollo_12,single_hop,graph_chunk,True
Sumitra Mahajan is an Indian leader.,"Based on the provided context, the leaders of India are Narendra Modi and T. S. Thakur. The context also specifies that the leader's title in India is ""President,"" which aligns with Narendra Modi being the current President of India. While T. S. Thakur is mentioned as a leader, he is likely referring to a former or different role (such as Chief Justice), but the most prominent and current leader of India in the context is Narendra Modi. Therefore, the leader of India is **Narendra Modi**.",oskgc_082,Who is the leader of India?,Sumitra_Mahajan,single_hop,graph_chunk,False
The A.E Dimitra Efxeinoupolis club is located in Greece where they speak Greek. The leader of Greece is Alexis Tsipras.,"The provided context does not contain any information about the location of A.E Dimitra Efxeinoupolis. Therefore, based on the given knowledge graph facts and text passages, the location cannot be determined.",oskgc_083,What is the location of A.E Dimitra Efxeinoupolis?,Greece,single_hop,graph_chunk,True
The A.E Dimitra Efxeinoupolis club is located in Greece where they speak Greek. The leader of Greece is Alexis Tsipras.,"The provided context does not contain any information about the location of A.E Dimitra Efxeinoupolis or the leader of the country where it is located. Therefore, based on the given information, the leader of the country where A.E Dimitra Efxeinoupolis is located cannot be determined.",oskgc_083,Who is the leader of the country where A.E Dimitra Efxeinoupolis is located?,Alexis Tsipras,multi_hop,graph_chunk,True
"Kashubians are an ethnic group of Poland, the country Adam Koc comes from.","The provided context does not contain any information about Adam Koc. Therefore, it is not possible to determine his nationality based on the given information.",oskgc_084,What is the nationality of Adam Koc?,Poland,single_hop,graph_chunk,True
"Kashubians are an ethnic group of Poland, the country Adam Koc comes from.","The provided context does not contain any information about Adam Koc or his nationality or ethnic group. Therefore, based on the given information, it is not possible to determine which ethnic group is associated with the nationality of Adam Koc.",oskgc_084,Which ethnic group is associated with the nationality of Adam Koc?,Kashubians,multi_hop,graph_chunk,True
The 11th Mississippi Infantry Monument which was completed in 2000 is located in Adams County (Pennsylvania). Adams County (Pennsylvania) is to the north west of Carroll County (Maryland).,"The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania, specifically in Gettysburg, Pennsylvania.",oskgc_085,Where is the 11th Mississippi Infantry Monument located?,Adams_County,single_hop,graph_chunk,False
